MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,Ot-M,MP,TDU,DU,Qst_N2 (kl/mol),U_N2 (mol/kg),D_N2 (cm2/s)
RUYTUC_clean,9.67783,1.33143524582045,7.26872,1.16505,0.495773,0.57760033365,1236.27,51.219512195122,29.2682926829268,14.6341463414634,2.4390243902439,0,0,0,2.4390243902439,12,4.76190476190476,136,0.71957671957672,11.9095961093,0.3073485256,0.000165177616609385
RUYVAK_clean,9.67948,1.29318888385658,7.48497,1.15401,0.503115,0.58059974115,1258.81,51.219512195122,29.2682926829268,14.6341463414634,2.4390243902439,0,0,0,2.4390243902439,12,4.76190476190476,136,0.71957671957672,12.6832944715,0.3442475709,0.000140988042904908
RUYVEO_clean,12.21297,1.20655769124377,10.12216,0.962787,0.659959,0.635399945733,1518.32,55.1020408163265,30.6122448979592,12.2448979591837,0,0,0,0,2.04081632653061,12,3.7037037037037,176.5,0.726337448559671,13.0887794906,0.3655329373,8.99339043787151E-05
RUYVIS_clean,15.8929,1.20382061876754,13.20205,0.679059,1.08592,0.73740374928,2262.54,60,27.2727272727273,10.9090909090909,0,0,0,0,1.81818181818182,12,3.03030303030303,230.5,0.776094276094276,7.6470594757,0.2235620254,7.88863870285708E-05
RUZDAS_clean,5.2699,1.1728246693996,4.49334,1.45263,0.364442,0.52939938246,791.271,11.1111111111111,11.1111111111111,55.5555555555556,0,0,0,11.1111111111111,11.1111111111111,10,100,3,0.75,11.5690331959,0.1508380887,0.000309371542989004
SABKIS_clean,6.81493,1.13966995220528,5.97974,1.3839,0.439772,0.6086004708,1209.68,42.8571428571429,14.2857142857143,28.5714285714286,0,0,0,7.14285714285714,7.14285714285714,8,16.6666666666667,81,0.84375,12.4588385777,0.3434659877,0.000122926025161458
SABVOH_manual,6.26548,1.04731880181867,5.9824,0.999416,0.591745,0.59139942092,1587.46,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,20.9120535922,2.394111666,4.44499833604356E-05
SABVOH01_clean,6.48998,1.04596962004916,6.20475,1.00596,0.593066,0.59660067336,1523.5,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,15.244403839,1.1921319164,0.000155392969043459
SABVUN_clean_h_min,7.01984,1.03770564261608,6.76477,0.978971,0.599405,0.586800112255,1647.3,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,89,0.6953125,24.411410504,3.3982487769,2.09574316241738E-05
SACDOR_clean,8.1061,1.0613301421374,7.63768,1.2392,0.540025,0.66919898,1638.54,44.4444444444444,29.6296296296296,0,14.8148148148148,7.40740740740741,0,0,3.7037037037037,0,8.33333333333333,193,0.670138888888889,10.6549531898,0.2335200599,0.000141548206149929
SACDUX_clean,8.2086,1.08082841654674,7.59473,1.22736,0.535131,0.65679838416,1665.13,44.4444444444444,29.6296296296296,0,14.8148148148148,7.40740740740741,0,0,3.7037037037037,0,8.33333333333333,193,0.670138888888889,10.5582905634,0.2266878833,0.000116017127756653
SADLIU_clean,6.85652,1.0578649596465,6.48147,1.67165,0.328417,0.54899827805,940.146,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,12.2499433879,0.359708581,0.000134053081076838
SADMUH_SL,7.87003,1.07075238095238,7.35,0.987944,0.649025,0.6412003546,1780.72,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,9.7328493068,0.3106375879,0.000382725781012027
SAHXAD_clean,7.24131,1.42245021833804,5.09073,0.88875,0.782447,0.69539977125,2885.23,48.936170212766,21.2765957446809,23.4042553191489,0,0,0,0,6.38297872340426,7.33333333333333,13.0434782608696,37,0.804347826086957,9.1015811181,0.3199654292,0.000343130807301107
SAHYAD_charged,5.20099,1.22449705117188,4.24745,1.20366,0.406427,0.48919992282,751.716,47.0588235294118,35.2941176470588,3.92156862745098,11.7647058823529,0.980392156862745,0,0,0.980392156862745,8,2.08333333333333,121,0.630208333333333,16.8482857331,0.6155377531,3.69896085371518E-05
SAHYAD01_charged,5.19203,1.24913208436886,4.15651,1.32487,0.338447,0.44839827689,533.607,44.8598130841121,33.6448598130841,7.47663551401869,11.214953271028,1.86915887850467,0,0,0.934579439252336,16,2.08333333333333,121,0.630208333333333,16.9983590342,0.5159904948,4.37129411540065E-05
SAHYAD02_charged,5.10825,1.24030000776971,4.11856,1.21472,0.390544,0.47440160768,787.154,47.0588235294118,35.2941176470588,3.92156862745098,11.7647058823529,0.980392156862745,0,0,0.980392156862745,8,2.08333333333333,121,0.630208333333333,17.2779264991,0.6966050612,0.000033425923963265
SAHYAD03_charged,5.12494,1.24066824989893,4.13079,1.21393,0.392114,0.47599894802,787.825,47.0588235294118,35.2941176470588,3.92156862745098,11.7647058823529,0.980392156862745,0,0,0.980392156862745,8,2.08333333333333,121,0.630208333333333,17.2961298288,0.7046446485,3.99837349486115E-05
SAHYIL_charged,5.10796,1.23870473345087,4.12363,1.21487,0.398891,0.48460070917,612.333,47.0588235294118,35.2941176470588,3.92156862745098,11.7647058823529,0.980392156862745,0,0,0.980392156862745,8,2.08333333333333,121,0.630208333333333,17.007810608,0.5868961723,3.28355850128422E-05
SAJDIT_clean,7.44507,1.11491030634662,6.67773,1.18884,0.438748,0.52160117232,997.26,47.1428571428571,38.5714285714286,12.8571428571429,0,0,0,0,1.42857142857143,18,3.03030303030303,157,0.59469696969697,15.3538295435,0.4095739454,0.000068063710549416
SAJRAW_clean,6.95776,1.23591122732101,5.62966,1.0485,0.690701,0.7241999985,2509.71,80,0,0,0,0,0,0,20,0,25,33,1.03125,6.6648493554,0.1219657549,0.000301549969715904
SAJRAW10_clean,6.98873,1.235327598062,5.65739,1.03716,0.716765,0.7433999874,2563.46,80,0,0,0,0,0,0,20,0,25,33,1.03125,6.5668142392,0.1204653872,0.000341314571909499
SAJRUT_clean,6.75939,1.12875478428151,5.98836,0.832145,0.818608,0.68120055416,2941.42,50,18.75,25,0,0,0,0,6.25,8,12.5,105,0.8203125,8.8140232233,0.3496752695,0.000419962180137298
SAJSAA_clean,6.806,1.08672569197729,6.26285,1.09035,0.500758,0.5460014853,1381.18,49.2307692307692,18.4615384615385,24.6153846153846,0,0,0,0,7.69230769230769,6.4,15.625,105,0.8203125,16.3695342378,0.8636065468,0.000134738555721016
SAKRAZ_clean,5.58245,1.08840055838909,5.12904,1.03675,0.631396,0.654599803,2309.33,39.2857142857143,28.5714285714286,25,0,0,0,0,7.14285714285714,7,18.1818181818182,29,0.659090909090909,10.5257991207,0.3057982316,0.000287582215133477
SAKRED_clean,5.5169,1.0977747620649,5.02553,1.03225,0.648678,0.6695978655,2341.14,39.2857142857143,28.5714285714286,25,0,0,0,0,7.14285714285714,7,18.1818181818182,29,0.659090909090909,10.4367114256,0.2893152015,0.00022015971080447
SALXEL_clean,17.7233,1.1874287306928,14.92578,0.954529,0.763518,0.728800073022,1664.76,41.3793103448276,0,48.2758620689655,0,0,0,0,10.3448275862069,9.33333333333333,25,145,1.00694444444444,7.9042624525,0.1468190151,0.000335103671225039
SALXIP_clean,18.35498,1.12313157939824,16.34268,1.06535,0.697612,0.7432009442,1552.35,41.3793103448276,0,48.2758620689655,0,0,0,0,10.3448275862069,9.33333333333333,25,145,1.00694444444444,11.1280900626,0.1750898764,0.000286784629253977
SALZAH_clean,5.2131,1.38832371050557,3.75496,1.33753,0.436178,0.58340116034,1019.54,29.8507462686567,41.7910447761194,11.9402985074627,11.9402985074627,0,0,0,4.47761194029851,5.33333333333333,15,25,0.3125,12.4715283651,0.1487853509,1.57265007192387E-05
SAMLAV_manual,5.80959,1.45569100088951,3.99095,1.19097,0.495731,0.59040074907,1415.4,41.3793103448276,24.1379310344828,20.6896551724138,10.3448275862069,0,0,0,3.44827586206897,12,8.33333333333333,35,0.729166666666667,12.8666553421,0.2563692411,0.000115932411830587
SAMVEK_clean,7.83578,1.12257724382071,6.98017,0.980713,0.623016,0.610999890408,1640.69,43.9024390243902,26.8292682926829,24.390243902439,0,0,0,0,4.8780487804878,10,11.1111111111111,51,0.708333333333333,9.922850964,0.3008820863,0.000163715049713342
SANGEW_clean,6.64431,1.368194866008,4.85626,1.45126,0.36451,0.5289987826,895.255,40,30,20,6.66666666666667,0,0,0,3.33333333333333,12,8.33333333333333,61,0.635416666666667,16.1110337838,0.7277768609,5.73247630663073E-05
SANGUM_clean,6.61883,1.37063343984196,4.82903,1.50455,0.355323,0.53460121965,870.575,48,16,24,8,0,0,0,4,12,8.33333333333333,81,0.84375,14.1258621835,0.428694931,8.38485080343282E-05
SANHIB_clean,6.11189,1.27022218896973,4.81167,1.59136,0.319727,0.50880075872,772.117,41.3793103448276,27.5862068965517,20.6896551724138,6.89655172413793,0,0,0,3.44827586206897,12,8.33333333333333,65,0.677083333333333,18.765729016,0.8237369332,2.63256022905543E-05
SANHOH_clean,6.60456,1.34338412972199,4.91636,1.53725,0.346204,0.532202099,856.008,48,16,24,8,0,0,0,4,12,8.33333333333333,81,0.84375,13.6426989874,0.3788744383,7.61119163664017E-05
SANHUN_clean,6.50583,1.35467568974492,4.8025,1.599,0.323327,0.516999873,799.196,41.3793103448276,27.5862068965517,20.6896551724138,6.89655172413793,0,0,0,3.44827586206897,12,8.33333333333333,65,0.677083333333333,15.1677240244,0.5655105796,8.64053402810769E-05
SANJAV_clean,6.50945,1.3252839116077,4.91174,1.32827,0.387722,0.51499950094,971.607,41.3793103448276,27.5862068965517,20.6896551724138,6.89655172413793,0,0,0,3.44827586206897,12,8.33333333333333,65,0.677083333333333,15.3130300887,0.7054621286,7.62993461461254E-05
SAQQAD_clean,10.6229,1.16235607187133,9.13911,0.899459,0.750228,0.674799326652,1891.92,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,61,0.726190476190476,17.3254434833,0.6230415952,6.63302937062469E-05
SAQQEH_clean,10.62623,1.16353270051781,9.13273,0.914395,0.737756,0.67460039762,1885.35,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,61,0.726190476190476,10.6424117236,0.37147488,0.00013219444284925
SAQQIL_clean,10.65559,1.17002465096106,9.10715,0.918282,0.744434,0.683600342388,1868.37,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,61,0.726190476190476,10.5938942487,0.3674356323,0.00012457229495999
SAQQOR_clean_h,10.68647,1.17785539666829,9.07282,0.778283,0.884254,0.688199855882,2194.57,52.5,30,15,0,0,0,0,2.5,12,4.76190476190476,61,0.726190476190476,10.5171786077,0.4153511817,0.000152327656722643
SAQSOU_clean,6.47651,1.62537707485281,3.98462,1.44924,0.391929,0.56799918396,1035.16,32.7868852459016,34.4262295081967,0,16.3934426229508,0,1.63934426229508,4.91803278688525,9.83606557377049,0,30,77,0.48125,12.7463506882,0.1662884383,0.000045175947592242
SARGID_clean,11.28011,1.04474967467664,10.79695,1.13003,0.569013,0.64300176039,1372.74,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,64,0.888888888888889,8.7032948126,0.2096383684,0.000208656245955557
SARGOJ_clean,11.21149,1.03416153651738,10.84114,1.13101,0.56781,0.6421987881,1373.27,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,64,0.888888888888889,8.7088801835,0.2086804622,0.000301951098102552
SARGUP_clean,11.61678,1.05648581988563,10.99568,1.13145,0.569535,0.64440037575,1408.21,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.5633988336,0.2081129403,0.000230434656223723
SARHAW_clean,11.26396,1.04038719092614,10.8267,1.13289,0.560691,0.63520122699,1393,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.6694698934,0.206963135,0.000351093244286254
SARHEA_clean,11.57288,1.05736973239762,10.94497,1.13911,0.560437,0.63839939107,1389.14,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,8.6917574762,0.2117149671,0.000260797592236715
SARNOQ_clean,9.2766,1.50383716293109,6.16862,1.10826,0.589751,0.65359744326,1658.6,23.5294117647059,5.88235294117647,0,64.7058823529412,0,0,0,5.88235294117647,0,25,22,0.916666666666667,8.3877501008,0.1363641933,0.000107985749775665
SARTIR_clean,8.84902,1.19697490267584,7.39282,0.84182,0.7776,0.654599232,2161.13,45.4545454545455,36.3636363636364,12.1212121212121,3.03030303030303,0,0,0,3.03030303030303,8,6.66666666666667,19,0.633333333333333,9.5361025878,0.3499763201,0.000331247112541444
SATROV_clean,5.68214,1.2147684150891,4.67755,1.62598,0.374297,0.60859943606,1223.46,30.7692307692308,0,61.5384615384615,0,0,0,0,7.69230769230769,16,25,9,1.125,10.2532898177,0.1299983433,0.000223454052993321
SAXLEK_clean,9.25038,1.07712102616889,8.58806,1.08002,0.647023,0.69879778046,1587.03,50,0,0,37.5,0,0,0,12.5,0,25,17,1.0625,5.4710189567,0.0781942565,0.000927708198762968
SAYTOD_clean,6.38142,1.45127925223443,4.3971,1.32305,0.530895,0.70240062975,1835.65,31.8181818181818,0,0,31.8181818181818,9.09090909090909,0,0,27.2727272727273,0,85.7142857142857,29,1.03571428571429,6.3495717615,0.0495856731,7.71003287431088E-05
SAYTUJ_clean,5.53716,1.3035512918604,4.24775,1.26647,0.563615,0.71380148905,2114.75,32,0,0,32,8,0,0,28,0,87.5,9,1.125,6.6005817686,0.0531724913,0.000125371692742359
SEFBOV_clean,5.65834,1.09868332909394,5.15011,1.02534,0.653638,0.67020118692,2419.17,39.2857142857143,28.5714285714286,25,0,0,0,0,7.14285714285714,7,18.1818181818182,29,0.659090909090909,10.3221781853,0.2863955949,0.000206534130774966
SEFSOM_clean,7.74471,1.67197963756946,4.63206,1.3092,0.370914,0.4856006088,678.465,42.603550295858,36.6863905325444,8.28402366863905,9.46745562130178,0,0,1.18343195266272,1.77514792899408,9.33333333333333,4.16666666666667,42,0.583333333333333,12.4009831136,0.230497924,0.00015297128638502
SEFVEG_clean,11.61384,3.03630597727053,3.82499,0.903214,0.711238,0.642400118932,1735.67,34.7826086956522,43.4782608695652,0,17.3913043478261,0,0,0,4.34782608695652,0,12.5,37,0.385416666666667,8.9637422099,0.1900055268,3.79553890970057E-05
SEFVEG02_clean,11.61381,3.03506823396593,3.82654,0.901728,0.711966,0.641999677248,1738.35,34.7826086956522,43.4782608695652,0,17.3913043478261,0,0,0,4.34782608695652,0,12.5,37,0.385416666666667,8.9632693075,0.1899890505,4.86651482674471E-05
SEGBIR_clean,10.04679,1.04896855012331,9.57778,1.2245,0.423847,0.5190006515,722.858,45.7142857142857,28.5714285714286,11.4285714285714,11.4285714285714,0,0,0,2.85714285714286,8,6.25,34,0.708333333333333,9.3833561237,0.1106376183,9.93956559895171E-05
SEHNID_clean,5.75155,1.3199015045117,4.35756,1.44623,0.404361,0.58479900903,1016.22,40.5063291139241,15.1898734177215,5.06329113924051,30.379746835443,0,0,0,8.86075949367089,1.14285714285714,21.875,105,0.8203125,11.4215078573,0.1151970945,9.16436651128317E-05
SEHSII_clean,5.51627,1.19451752818867,4.61799,1.32529,0.482611,0.63959953219,1693.46,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,15.5985744163,0.6332363762,0.000132216985108636
SEHSOO_clean,5.47299,1.18508646188358,4.61822,1.35698,0.471192,0.63939812016,1636.82,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,11.9670069129,0.3492201794,0.000231567845607551
SEHSUU_clean,5.44704,1.18328767777968,4.60331,1.3755,0.454089,0.6245994195,1642.13,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,11.9731050919,0.3441608767,0.000242896542757925
SEHTAB_clean,5.41612,1.179078353855,4.59352,1.41024,0.453966,0.64020101184,1581.8,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,12.5341087683,0.4208719329,0.000178650431182599
SEHTEF_clean,5.47631,1.18631653968715,4.61623,1.08146,0.596049,0.64460315154,2099.06,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,12.2203478805,0.4833567565,0.000219803860828606
SEHXIN_clean,7.02055,1.04384551107252,6.72566,1.5497,0.364069,0.5641977293,1009.4,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,14.606849104,0.4718160025,0.000204607469838106
SEHZUB_clean,5.72411,1.41579356128062,4.04304,1.14687,0.460036,0.52760148732,966.904,49.3150684931507,30.1369863013699,12.3287671232877,5.47945205479452,0,0,0,2.73972602739726,9,5.55555555555556,26,0.722222222222222,13.3871705872,0.2651832626,0.000192735416191914
SEJBAL_clean,5.28042,1.37402518325384,3.84303,1.17037,0.437809,0.51239851933,869.583,49.3150684931507,30.1369863013699,12.3287671232877,5.47945205479452,0,0,0,2.73972602739726,9,5.55555555555556,26,0.722222222222222,14.0417635017,0.2191696113,6.87481092523874E-05
SEMFEX_charged,5.91615,1.45345309194897,4.07041,1.27171,0.38232,0.4862001672,502.574,33.8709677419355,33.8709677419355,9.67741935483871,16.1290322580645,1.61290322580645,0,3.2258064516129,1.61290322580645,12,4.76190476190476,43,0.511904761904762,17.6093109425,0.9523670739,1.82196295099835E-05
SEMFIB_charged,6.30171,1.50777008678092,4.17949,1.31707,0.38874,0.5119977918,497.709,33.8709677419355,33.8709677419355,9.67741935483871,16.1290322580645,1.61290322580645,0,3.2258064516129,1.61290322580645,12,4.76190476190476,43,0.511904761904762,16.8199164358,0.7880494071,1.82727274115231E-05
SENVIR_clean,15.37344,3.95248819917934,3.88956,0.850165,0.77585,0.65960051525,2031.12,51.6129032258064,25.8064516129032,12.9032258064516,6.45161290322581,0,0,0,3.2258064516129,8,6.25,145,0.755208333333333,13.094703529,0.5623658046,7.53741863819111E-05
SEQSIS_clean,5.53296,1.12193104119522,4.93164,1.1424,0.477942,0.5460009408,1079.24,49.0566037735849,26.4150943396226,16.9811320754717,3.77358490566038,0,0,0,3.77358490566038,9,7.69230769230769,58,0.743589743589744,14.9017353905,0.6829000222,0.000111217355902664
SEQSOY_clean,6.18995,1.1182177019447,5.53555,1.00925,0.587963,0.59340165775,1541.63,50,26.9230769230769,15.3846153846154,3.84615384615385,0,0,0,3.84615384615385,8,7.69230769230769,58,0.743589743589744,12.9835907154,0.6107360853,0.000206731942175788
SEQTEP_clean,7.6925,1.47253908425967,5.22397,0.967552,0.601725,0.5822002272,1506.8,44.8717948717949,38.4615384615385,14.1025641025641,0,0,0,0,2.56410256410256,11,5.71428571428571,81,0.578571428571429,13.0334615677,0.4646374313,9.12853659418208E-05
SERCEZ_clean,10.07441,1.17563841196082,8.56931,0.708098,1.04844,0.74239826712,3337.82,51.8518518518518,27.1604938271605,16.0493827160494,0,0,0,0,4.93827160493827,6.5,9.52380952380952,125,0.744047619047619,9.3762030449,0.3450674183,0.000281843676887396
SERJOP_clean,8.8151,1.09797322545127,8.02852,1.47492,0.384292,0.56679995664,980.069,44.6808510638298,19.1489361702128,25.531914893617,6.38297872340426,0,0,0,4.25531914893617,12,9.52380952380952,67,0.797619047619048,10.440218807,0.1496951702,6.25461840266861E-05
SERJUV_clean,8.81658,1.08528183343448,8.12377,1.17608,0.490611,0.57699778488,1225.93,44.6808510638298,19.1489361702128,25.531914893617,6.38297872340426,0,0,0,4.25531914893617,12,9.52380952380952,67,0.797619047619048,10.3461201305,0.1916123925,5.70953439126397E-05
SERLEI_clean,11.28347,1.81097356438615,6.23061,0.73908,0.988527,0.73060053516,3224.44,57.1428571428571,14.2857142857143,19.047619047619,4.76190476190476,0,0,0,4.76190476190476,8,8.33333333333333,190,0.87962962962963,10.0996994249,0.4288388988,0.000241430870015742
SERWAP_clean,5.42763,1.33732570831598,4.05857,0.873598,0.698033,0.609800232734,2156.27,39.2857142857143,42.8571428571429,7.14285714285714,3.57142857142857,5.35714285714286,0.892857142857143,0,0.892857142857143,16,2.27272727272727,81,0.460227272727273,15.3511501065,0.9980812445,9.29651363141067E-05
SETDUS_clean,4.71148,1.14933769180104,4.0993,1.05303,0.572822,0.60319875066,1331.61,32,40,0,24,0,0,0,4,0,12.5,13,0.40625,16.3103960773,0.5739776021,7.29304550614294E-05
SETQAL_clean,4.42679,1.0376132123235,4.26632,1.31307,0.40196,0.5278016172,831.931,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,14.3377682666,0.3200689699,0.000580449461583297
SETQEP_clean,4.49444,1.03409605982169,4.34625,1.29869,0.410721,0.53339925549,872.699,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,14.1442248208,0.334814065,0.00047976259490503
SETQIT_clean,4.41727,1.04451385900279,4.22902,1.31505,0.398009,0.52340173545,822.523,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,25,0.78125,14.3713337694,0.3139012532,0.00039855203760316
SETQOZ_SL,7.85539,1.06982746058314,7.34267,0.993925,0.639284,0.6354003497,1788.41,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,9.7852760402,0.3132394714,0.000383176301183971
SETQUF_SL,7.76352,1.07437504151629,7.22608,0.996606,0.622513,0.620400190878,1743.32,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,9.8142742345,0.3147455023,0.000480063337472276
SETRAM_clean,8.05582,1.05917635890788,7.60574,0.990751,0.641533,0.635599461283,1807.25,44.4444444444444,22.2222222222222,27.7777777777778,0,0,0,0,5.55555555555556,10,12.5,97,0.7578125,9.8258926669,0.325176522,0.000464445644106114
SETSIV_clean,10.19056,1.18686991036655,8.58608,0.702208,1.03445,0.7263990656,3273.03,44.6280991735537,24.7933884297521,20.6611570247934,4.95867768595041,0,0,0,4.95867768595041,8.33333333333333,11.1111111111111,40,0.740740740740741,8.6987552861,0.3377007931,0.000330541289473473
SETSOB_clean,6.38657,1.28130398059557,4.98443,0.814512,0.843941,0.687400071792,3275.69,44.8051948051948,29.2207792207792,16.2337662337662,5.84415584415584,0,0,0,3.8961038961039,8.33333333333333,8.69565217391304,47.5,0.688405797101449,10.7993528999,0.4265188321,0.000206965320061172
SETXEW_clean,4.58511,1.16867218066193,3.92335,2.3001,0.181296,0.4169989296,230.179,23.7623762376238,25.7425742574257,19.8019801980198,17.8217821782178,0,0,0,12.8712871287129,3.07692307692308,54.1666666666667,45,0.46875,14.887740808,0.0784796445,3.75738304658579E-05
SEVLEM_clean,9.1752,1.24420794838311,7.37433,0.963135,0.694191,0.668599648785,2141.17,37.037037037037,37.037037037037,0,22.2222222222222,0,0,0,3.7037037037037,0,10,241,0.502083333333333,10.0196489165,0.2329817963,0.00013671087377289
SEWCED_clean,12.17369,1.28003974596231,9.5104,0.810307,0.830303,0.672800333021,2172.08,53.3333333333333,31.1111111111111,6.22222222222222,4.44444444444444,3.55555555555556,0,0,1.33333333333333,9.33333333333333,2.5,341,0.710416666666667,9.9141275808,0.2429324915,0.000202143800485469
SEYQIW_clean,5.89707,1.13327170909259,5.20358,1.03265,0.672829,0.69479686685,2736.42,30,0,60,0,0,0,0,10,12,33.3333333333333,25,1.04166666666667,7.596032751,0.1343880836,0.000299226739546662
SICZOV_clean,18.76086,1.58101353828262,11.86635,0.419881,2.00247,0.84079910607,4222.76,54.7528517110266,27.3764258555133,14.4486692015209,0,0,0,1.14068441064639,2.28136882129278,12.6666666666667,4.16666666666667,109,0.756944444444444,6.7860300751,0.3495813775,0.000452251705418702
SIDCAL_clean,9.18075,1.15360837566864,7.95829,1.0779,0.551815,0.5948013885,1434.24,41.7391304347826,41.7391304347826,13.9130434782609,0,0,0,0,2.60869565217391,10.6666666666667,6.25,49,0.510416666666667,13.5610985968,0.3960770371,8.72067306605061E-05
SIKGAW_clean,4.92676,1.16904940998925,4.21433,0.888887,0.730352,0.649200398224,2684.58,38.0952380952381,38.0952380952381,0,19.047619047619,0,0,0,4.76190476190476,0,12.5,33,0.515625,11.7131528384,0.3564068402,0.000123202890944852
SIKYER_clean,6.53029,1.53151904463722,4.26393,1.2109,0.504089,0.6104013701,1725.09,48,24,24,0,0,0,0,4,12,8.33333333333333,37,0.770833333333333,16.2716307194,0.6231257376,8.77093324952733E-05
SINXET_charged,4.94582,1.29346444543243,3.8237,1.72217,0.288124,0.49619850908,428.763,23.8095238095238,27.3809523809524,36.9047619047619,5.95238095238095,1.19047619047619,0,0,4.76190476190476,15.5,20,35,0.4375,11.2092586036,0.0408654907,2.33778899373269E-05
SIPCID_clean,5.31594,1.30375729631628,4.0774,1.47588,0.342845,0.5059980786,500.065,10.7142857142857,10.7142857142857,32.1428571428571,0,32.1428571428571,0,10.7142857142857,3.57142857142857,18,33.3333333333333,13,0.541666666666667,12.6540467793,0.0905573611,0.000130099951018342
SIQQEO_clean,5.38066,1.1366542945686,4.73377,1.02212,0.583103,0.59600123836,1705.42,27.5862068965517,48.2758620689655,13.7931034482759,0,0,0,6.89655172413793,3.44827586206897,8,12.5,3,0.1875,13.1254651081,0.4796762635,0.000172857401975977
SISPUH_clean,5.99511,1.15432647874307,5.1936,1.69632,0.303716,0.51519952512,741.025,42.3529411764706,16.4705882352941,29.4117647058824,0,0,0,7.05882352941176,4.70588235294118,12.5,11.1111111111111,59,0.819444444444444,13.5138215324,0.3300025085,0.000155033222141482
SISQAO_clean,5.99338,1.14532887180889,5.23289,1.66873,0.310297,0.51780191281,751.683,42.3529411764706,16.4705882352941,29.4117647058824,0,0,0,7.05882352941176,4.70588235294118,12.5,11.1111111111111,59,0.819444444444444,16.7856791822,0.5034776544,0.00008768380769504
SISQES_clean,5.97003,1.14471897961375,5.21528,1.65966,0.312353,0.51839977998,743.931,42.3529411764706,16.4705882352941,29.4117647058824,0,0,0,7.05882352941176,4.70588235294118,12.5,11.1111111111111,59,0.819444444444444,13.9576544015,0.3593245583,0.000121363051102555
SIVGIP_clean,5.24448,1.3150487080152,3.98805,1.10666,0.544339,0.60239819774,1522.76,21.0526315789474,31.5789473684211,0,42.1052631578947,0,0,0,5.26315789473684,0,25,5,0.3125,12.63879866,0.3063392303,3.56551315784665E-05
SIVGOV_clean,5.24396,1.28920247811978,4.0676,1.11955,0.545397,0.61059921135,1469.11,21.0526315789474,31.5789473684211,0,42.1052631578947,0,0,0,5.26315789473684,0,25,5,0.3125,12.8030473904,0.3114599995,8.44752933737417E-05
SIVGUB_clean,8.31266,1.28440556922987,6.47199,0.679186,1.11104,0.75460281344,3597.46,48.0769230769231,25,23.0769230769231,0,0,0,0,3.84615384615385,12,8,75,0.75,7.8266156135,0.3498871315,0.000518381130640083
SIVJIS_clean,6.47513,1.4007277148154,4.62269,1.38853,0.379827,0.52740118431,890.797,45.945945945946,27.027027027027,15.5405405405405,7.43243243243243,0,0,0,4.05405405405405,7.66666666666667,8.82352941176471,49,0.720588235294118,14.4824327201,0.4313825135,4.03938204313385E-05
SIVQAR_clean,8.43693,1.41750448591724,5.95196,1.35381,0.455013,0.61600114953,1164.9,36.3636363636364,24.2424242424242,24.2424242424242,6.06060606060606,0,0,3.03030303030303,6.06060606060606,8,16.6666666666667,17,0.708333333333333,11.0116435142,0.2677055043,0.000107253283749567
