name,k,VF,density,ASA_grav,ASA_vol,LPD,PLD,volume,,,,N_atoms,,N_metal_containing_bonds,N_metal_nonmetal_bonds,N_metal_linker_bonds,formula,metal_nonmetal_ratio,metal_node_connectivity,metal_node_name,N_atoms_per_linker,linker_SMILES,N_ccs
SR_ceu_v1-4c_B_Ch_v2-6c_Ni_1_Ch_v3-4c_Ni_1_Ch_4B_fused_8H_Ch_1x1x1,0.15828,0.8687,0.300698,5066.91,1523.61,21.18565,16.49922,90932.47716,,,,1436,,126,120,96,C222H104Ni7O26,0.019886364,"4,6","4c_Ni_1_Ch,6c_Ni_1_Ch",116,O:C(:O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C1:C:C(C2:C:C3:C:C:C4:C:C(:C:C5:C:C:C(:C:2):C:3:C:4:5)C(:O):O):C(:C:C:1C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C(:O):O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C(:O):O,1
SR_cer_v1-3c_B_Ch_v2-6c_bicyclooctane_Ch_v3-6c_CdZn_1_Ch_1B_4F_Ch_ntn_edge_2x2x1,0.13717,0.7093,0.939863,2267.96,2131.57,8.57889,6.86242,45636.553,,,,1360,,256,256,192,C46Cd3F12H10O13Zn1,0.049382716,6,6c_CdZn_1_Ch,160,O:C(:O)C1:C:C(:C:C(:C:1)C1:C(F):C(F):C(C2=C(C3:C(F):C(F):C(C4:C:C(:C:C(:C:4)C(:O):O)C(:O):O):C(F):C:3F)C3C(=C(C4:C(F):C(F):C(C5:C:C(:C:C(:C:5)C(:O):O)C(:O):O):C(F):C:4F)C2C(=C3C2:C(F):C(F):C(C3:C:C(:C:C(:C:3)C(:O):O)C(:O):O):C(F):C:2F)C2:C(F):C(F):C(C3:C:C(:C:C(:C:3)C(:O):O)C(:O):O):C(F):C:2F)C2:C(F):C(F):C(C3:C:C(:C:C(:C:3)C(:O):O)C(:O):O):C(F):C:2F):C(F):C:1F)C(:O):O,1
SR_cds_v1-4c_V_1_Ch_1B_2CF3_Ch_2x2x2,0.35053,0.69438,0.896047,2324.89,2083.21,8.04663,4.88301,83273.73809,,,,2944,,576,512,512,C10F6H2O4V1,0.045454545,4,4c_V_1_Ch,22,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F,1
SR_brl_v1-4c_V_1_Ch_v2-4c_1anC_Ch_2B_2OH_Ch_1x1x2,0.12967,0.847,0.34532,5044.89,1742.1,18.28601,14.50809,53479.54961,,,,960,,54,48,48,C39H24O16V1,0.012658228,4,4c_V_1_Ch,474,O:C(:O)C1:C:C(O):C(:C:C:1O)C1:C:C(O):C(:C:C:1O)C1(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)(C2:C:C(O):C(:C:C:2O)C2:C:C(O):C(:C:C:2O)C(:O):O)C2:C:C(O):C(:C:C:2O)C2:C:C(O):C1:C:C:2O,1
SR_cer_v1-3c_pyrrole_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Ni_1_Ch_2B_fused_Ch_1x1x1,0.14856,0.8235,0.398204,4905.32,1953.32,15.3537,12.9046,33050.69685,,,,784,,72,72,48,C112H63N3Ni4O14,0.020833333,6,6c_Ni_1_Ch,376,O:C(:O)C1:C:C:C2:C:C(:C:C:C:2:C:1)C1:C:C:C(C2:C:C:C3:C:C(:C:C:C:3:C:2)C2=C(C3:C:C:C4:C:C(:C:C:C:4:C:3)C3:C:C:C(C4:C:C:C5:C:C(:C:C:C:5:C:4)C(:O):O):N:3C3:C:C:C4:C:C(:C:C:C:4:C:3)C(:O):O)C3C(=C(C4:C:C:C5:C:C(:C:C:C:5:C:4)C4:C:C:C(C5:C:C:C6:C:C(:C:C:C:6:C:5)C(:O):O):N:4C4:C:C:C5:C:C(:C:C:C:5:C:4)C(:O):O)C2C(=C3C2:C:C:C3:C:C(:C:C:C:3:C:2)C2:C:C:C(C3:C:C:C4:C:C(:C:C:C:4:C:3)C(:O):O):N:2C2:C:C:C3:C:C(:C:C:C:3:C:2)C(:O):O)C2:C:C:C3:C:C(:C:C:C:3:C:2)C2:C:C:C(C3:C:C:C4:C:C(:C:C:C:4:C:3)C(:O):O):N:2C2:C:C:C3:C:C(:C:C:C:3:C:2)C(:O):O)C2:C:C:C3:C:C(:C:C:C:3:C:2)C2:C:C:C(C3:C:C:C4:C:C(:C:C:C:4:C:3)C(:O):O):N:2C2:C:C:C3:C:C(:C:C:C:3:C:2)C(:O):O):N:1C1:C:C:C2:C:C(:C:C:C:2:C:1)C(:O):O,1
SR_cdn_v1-4c_V_1_Ch_v2-4c_V_1_Ch_1B_2NH2_Ch_ntn_edge_2x2x1,2.44759,0.52336,1.47458,199.323,293.919,7.57315,5.88635,47708.82274,,,,2688,,1152,1024,1024,C7H3N1O8V2,0.105263158,4,4c_V_1_Ch,"20,6",NC1:C:C(C(:O):O):C(N):C:C:1C(:O):O___O:C(:O)C(:O):O,1
SR_crsd_v1-8c_Zr_1_Ch_v2-4c_1anC_Ch_ntn_edge_1B_2NH2_Ch_2x2x1,0.25555,0.49382,1.46136,0,0,4.97246,2.70757,58473.26291,,,,3808,,1536,1536,512,C33H40N8O32Zr6,0.053097345,8,8c_Zr_1_Ch,"69,6",NC1:C:C(:C(N):C:C:1C(:O):O)C(C1:C:C(N):C(:C:C:1N)C(:O):O)(C1:C:C(N):C(:C:C:1N)C(:O):O)C1:C:C(N):C(:C:C:1N)C(:O):O___O:C(:O)C(:O):O,1
SR_cds_v1-4c_Cu_1_Ch_1B_2CF3_Ch_2x2x2,0.31692,0.70764,0.886589,2476.55,2195.68,8.78258,6.07738,87192.43327,,,,2944,,576,512,512,C10Cu1F6H2O4,0.045454545,4,4c_Cu_1_Ch,22,O:C(:O)C1:C:C(:C(:C:C:1C(F)(F)F)C(:O):O)C(F)(F)F,1
SR_buh_v1-4c_bicyclooctane_Ch_v2-12c_Zr_1_Ch_v3-12c_Zr_1_Ch_1DoU_Ch_ntn_edge_1x1x1,0.25342,0.56522,1.22175,840.536,1026.92,7.82529,4.04734,18978.94457,,,,1008,,384,384,192,C27H17O16Zr3,0.05,12,12c_Zr_1_Ch,36,O:C(:O)C=CC1=CC2(C=CC(:O):O)C=C(C=CC(:O):O)C1C(=C2)C(:O):O,1
SR_cai_v1-5c_bicyclooctane_Ch_v2-6c_CdZn_1_Ch_ntn_edge_1B_2NH2_Ch_2x2x2,0.31307,0.66594,0.974312,2027.97,1975.88,8.75026,4.89969,78181.77731,,,,3552,,512,512,384,C52Cd3H30N12O13Zn1,0.037383178,6,6c_CdZn_1_Ch,"400,6",NC1:C:C2:C(N):C:C:1N1:C:C3:C(:C:1)C14C5:C:C(N):C(:C:C:5N)C56C7:C:N(:C:C:7C7(C8:C:C(N):C(:C:C:8N)C89C%10:C:N(:C:C:%10C%10(C%11:C:C(N):C(:C:C:%11N)C%11%12C%13:C:N(:C:C:%13C(C%13:C:C(N):C(:C:C:%13N)C3(C3:C:N(:C:C:31)C(:O):O)C1:C:N(:C:C:14)C(:O):O)(C1:C:N(:C:C:1%11)C(:O):O)C1:C:N(:C:C:1%12)C1:C:C(N):C(:C:C:1N)N1:C:C3:C(:C:1)C14C%11:C:C(N):C(:C:C:%11N)C%11%12C%13:C:N(:C:C:%13C(C%13:C:C(N):C(:C:C:%13N)C%13%14C%15:C:N(:C:C:%15C(C%15:C:C(N):C(:C:C:%15N)C%15%16C%17:C:N(:C:C:%17C(C%17:C:C(N):C(:C:C:%17N)C3(C3:C:N(:C:C:31)C(:O):O)C1:C:N(:C:C:14)C(:O):O)(C1:C:N(:C:C:1%15)C(:O):O)C1:C:N2:C:C:1%16)C(:O):O)(C1:C:N(:C:C:1%13)C(:O):O)C1:C:N(:C:C:1%14)C1:C:C(N):C(:C:C:1N)N1:C:C5:C7:C:1)C(:O):O)(C1:C:N(:C:C:1%11)C(:O):O)C1:C:N(:C:C:1%12)C1:C:C(N):C(:C:C:1N)N1:C:C%10:C8:C:1)C(:O):O)C(:O):O)C1:C:N(:C:C:19)C(:O):O)C(:O):O)C1:C:N(:C:C:16)C(:O):O)C(:O):O___O:C(:O)C(:O):O,1
SR_crsd_v1-8c_Mn_1_Ch_v2-4c_1anC_Ch_1B_4F_Ch_ntn_edge_1x1x1,0.23443,0.63176,1.05802,1572.17,1663.39,7.02396,4.12072,17626.86416,,,,688,,160,160,128,C33Cl1F16Mn4N32,0.048780488,8,8c_Mn_1_Ch,"61,10",FC1:C(F):C(:C(F):C(F):C:1C1:N:N:N:N:1)C(C1:C(F):C(F):C(C2:N:N:N:N:2):C(F):C:1F)(C1:C(F):C(F):C(C2:N:N:N:N:2):C(F):C:1F)C1:C(F):C(F):C(C2:N:N:N:N:2):C(F):C:1F___N1:N:N:C(:N:1)C1:N:N:N:N:1,1
SR_crs_v1-6c_CdZn_1_Ch_2B_2NH2_Ch_1x1x1,0.05819,0.89184,0.308851,4399.7,1358.85,27.2334,19.15089,113504.5952,,,,1712,,256,256,192,C42Cd3H36N12O13Zn1,0.038834951,6,6c_CdZn_1_Ch,34,NC1:C:C(:C(N):C:C:1C(:O):O)C1:C:C(N):C(:C:C:1N)C(:O):O,1
SR_ceh_v1-3c_pyrrole_Ch_v2-6c_Mg_1_Ch_v3-4c_1anC_Ch_1B_4H_Ch_1x1x3,0.60028,0.43754,1.14395,0,0,5.27998,2.62684,12537.39238,,,,819,,90,90,36,C49H30Mg2N2O8,0.02247191,6,6c_Mg_1_Ch,243,O:C(:O)C1:C:C:C(:C:C:1)N1:C2:C:C:C:1C1:C:C:C(:C:C:1)C13C4:C:C:C(:C:C:4)C4:C:C:C(C5:C:C:C(:C:C:5)C5(C6:C:C:C2:C:C:6)C2:C:C:C(:C:C:2)C2:C:C:C(C6:C:C:C(:C:C:6)C(C6:C:C:C(:C:C:6)C6:C:C:C(C7:C:C:C5:C:C:7):N:6C5:C:C:C(:C:C:5)C(:O):O)(C5:C:C:C(:C:C:5)C5:C:C:C(C6:C:C:C1:C:C:6):N:5C1:C:C:C(:C:C:1)C(:O):O)C1:C:C:C(:C:C:1)C1:C:C:C(C5:C:C:C3:C:C:5):N:1C1:C:C:C(:C:C:1)C(:O):O):N:2C1:C:C:C(:C:C:1)C(:O):O):N:4C1:C:C:C(:C:C:1)C(:O):O,1
SR_cer_v1-3c_pyrrole_Ch_v2-6c_bicyclooctane_Ch_v3-6c_CdZn_1_Ch_2B_2Br_Ch_1x1x1,0.05157,0.83434,0.599318,2979.44,1785.63,15.5912,13.41637,61874.80572,,,,916,,64,64,48,Br36C130Cd3H43N3O13Zn1,0.017777778,6,6c_CdZn_1_Ch,448,O:C(:O)C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C1:C:C:C(C2:C:C(Br):C(:C:C:2Br)C2:C:C(Br):C(:C:C:2Br)C2=C(C3:C:C(Br):C(:C:C:3Br)C3:C:C(Br):C(:C:C:3Br)C3:C:C:C(C4:C:C(Br):C(:C:C:4Br)C4:C:C(Br):C(:C:C:4Br)C(:O):O):N:3C3:C:C(Br):C(:C:C:3Br)C3:C:C(Br):C(:C:C:3Br)C(:O):O)C3C(=C(C4:C:C(Br):C(:C:C:4Br)C4:C:C(Br):C(:C:C:4Br)C4:C:C:C(C5:C:C(Br):C(:C:C:5Br)C5:C:C(Br):C(:C:C:5Br)C(:O):O):N:4C4:C:C(Br):C(:C:C:4Br)C4:C:C(Br):C(:C:C:4Br)C(:O):O)C2C(=C3C2:C:C(Br):C(:C:C:2Br)C2:C:C(Br):C(:C:C:2Br)C2:C:C:C(C3:C:C(Br):C(:C:C:3Br)C3:C:C(Br):C(:C:C:3Br)C(:O):O):N:2C2:C:C(Br):C(:C:C:2Br)C2:C:C(Br):C(:C:C:2Br)C(:O):O)C2:C:C(Br):C(:C:C:2Br)C2:C:C(Br):C(:C:C:2Br)C2:C:C:C(C3:C:C(Br):C(:C:C:3Br)C3:C:C(Br):C(:C:C:3Br)C(:O):O):N:2C2:C:C(Br):C(:C:C:2Br)C2:C:C(Br):C(:C:C:2Br)C(:O):O)C2:C:C(Br):C(:C:C:2Br)C2:C:C(Br):C(:C:C:2Br)C2:C:C:C(C3:C:C(Br):C(:C:C:3Br)C3:C:C(Br):C(:C:C:3Br)C(:O):O):N:2C2:C:C(Br):C(:C:C:2Br)C2:C:C(Br):C(:C:C:2Br)C(:O):O):N:1C1:C:C(Br):C(:C:C:1Br)C1:C:C(Br):C(:C:C:1Br)C(:O):O,1
SR_ceh_v1-3c_triazine_Ch_v2-6c_Mg_1_Ch_v3-4c_1anC_Ch_2B_2NH2_Ch_1x1x3,0.24789,0.69054,0.635134,2836.2,1801.37,10.43457,7.96953,45359.01827,,,,1773,,90,90,36,C83H74Mg2N30O8,0.01025641,6,6c_Mg_1_Ch,,None,1
SR_cdle_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_1TrU_Ch_2TrU_Ch_2x2x1,0.22384,0.84994,0.426235,4891.98,2085.13,12.41032,9.95287,40447.09454,,,,624,,216,192,192,C22Cu3H2O12,0.083333333,4,4c_Cu_1_Ch,"10,32",O:C(:O)C#CC#CC(:O):O___O:C(:O)C#CC1=CC2(C#CC(:O):O)C=C(C#CC(:O):O)C1C(C#CC(:O):O)=C2,1
SR_cdme_v1-4c_V_1_Ch_v2-4c_V_1_Ch_v3-4c_1anC_Ch_v4-4c_B_Ch_1B_2SH_Ch_2x2x1,0.23156,0.75374,0.62253,3329.83,2072.92,10.45201,8.23269,57129.27416,,,,1624,,216,192,192,C97H52O24S24V6,0.030456853,4,4c_V_1_Ch,"61,68",O:C(:O)C1:C:C(S):C(:C:C:1S)C(C1:C:C(S):C(:C:C:1S)C(:O):O)(C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)C(:O):O___O:C(:O)C1:C:C(S):C(:C:C:1S)C1:C:C(C2:C:C(S):C(:C:C:2S)C(:O):O):C(:C:C:1C1:C:C(S):C(:C:C:1S)C(:O):O)C1:C:C(S):C(:C:C:1S)C(:O):O,1
SR_crsd_v1-8c_Zr_1_Ch_v2-4c_1anC_Ch_ntn_edge_1B_2F_Ch_2x2x1,0.27308,0.50324,1.51977,0,0,5.16393,2.91353,57061.6216,,,,3296,,1536,1536,512,C33F8H24O32Zr6,0.06185567,8,8c_Zr_1_Ch,"6,53",O:C(:O)C(:O):O___O:C(:O)C1:C:C(F):C(:C:C:1F)C(C1:C:C(F):C(:C:C:1F)C(:O):O)(C1:C:C(F):C(:C:C:1F)C(:O):O)C1:C:C(F):C(:C:C:1F)C(:O):O,1
SR_cdle_v1-4c_porphyrin_Ch_v2-4c_bicyclooctane_Ch_v3-4c_V_1_Ch_4B_fused_8H_Ch_2x2x1,0.1392,0.89928,0.218641,6037.04,1319.94,19.78498,16.17065,155801.1744,,,,2128,,144,128,128,C82H39N2O8V2,0.015267176,4,4c_V_1_Ch,"142,120",O:C(:O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C1:C2:C:C:C(:N:2):C(C2:C:C3:C:C:C4:C:C(:C:C5:C:C:C(:C:2):C:3:C:4:5)C(:O):O):C2:C:C:C(:[NH]:2):C(C2:C:C3:C:C:C4:C:C(:C:C5:C:C:C(:C:2):C:3:C:4:5)C(:O):O):C2:C:C:C(:N:2):C(C2:C:C3:C:C:C4:C:C(:C:C5:C:C:C(:C:2):C:3:C:4:5)C(:O):O):C2:C:C:C:1:[NH]:2___O:C(:O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C1=CC2(C=C(C3:C:C4:C:C:C5:C:C(:C:C6:C:C:C(:C:3):C:4:C:5:6)C(:O):O)C1C(=C2)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C(:O):O)C1:C:C2:C:C:C3:C:C(:C:C4:C:C:C(:C:1):C:2:C:3:4)C(:O):O,1
SR_can_v1-4c_Cd_1_Ch_1B_2OH_Ch_1x1x2,0.05726,0.88558,0.308249,5031.77,1551.04,22.91011,20.59597,75568.9766,,,,888,,192,192,192,C16Cd1H8O12,0.027777778,4,4c_Cd_1_Ch,18,O:C(:O)C1:C:C(O):C(:C:C:1O)C(:O):O,1
SR_cev_v1-4c_B_Ch_v2-4c_B_Ch_v3-4c_V_1_Ch_ntn_edge_2x2x1,2.05776,0.39236,1.64675,0,0,5.08132,1.60832,14203.23078,,,,912,,216,192,192,C11H3O4V1,0.055555556,4,4c_V_1_Ch,432,O:C(:O)C1:C:C2:C(:C:C:1C(:O):O)C1:C:C3C4:C:C(C(:O):O):C(:C:C:4C4:C:C5C6:C:C(C(:O):O):C(:C:C:6C6:C:C2:C2:C:C:6C6:C:C(C(:O):O):C(:C:C:6C6:C:C7C8:C:C(C(:O):O):C(:C:C:8C8:C:C(C9:C:C(C(:O):O):C(:C:C:92)C(:O):O):C2:C:C:8C8:C:C(C(:O):O):C(:C:C:8C8:C:C9C%10:C:C(C(:O):O):C(:C:C:%10C%10:C:C(C%11:C:C(C(:O):O):C(:C:C:%112)C(:O):O):C2:C:C:%10C%10:C:C(C(:O):O):C(:C:C:%10C%10:C:C%11C%12:C:C(C(:O):O):C(:C:C:%12C%12:C:C(C%13:C:C(C(:O):O):C(:C:C:%132)C(:O):O):C2:C:C:%12C%12:C:C(C(:O):O):C(:C:C:%12C%12:C:C(C%13:C:C(C(:O):O):C(:C:C:%13C%13:C:C(C%14:C:C(C(:O):O):C(:C:C:%142)C(:O):O):C2:C:C:%13C%13:C:C(C(:O):O):C(:C:C:%13C%13:C:C(C%14:C:C(C(:O):O):C(:C:C:%14C:3:C:C:1C1:C:C(C(:O):O):C(:C:C:12)C(:O):O)C(:O):O):C1:C:C:%13C2:C:C(C(:O):O):C(:C:C:2C:7:C:C:6C2:C:C(C(:O):O):C(:C:C:2C:%11:C:C:%10C2:C:C(C(:O):O):C(:C:C:21)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O):C1:C:C:%12C2:C:C(C(:O):O):C(:C:C:2C:5:C:C:4C2:C:C(C(:O):O):C(:C:C:2C:9:C:C:8C2:C:C(C(:O):O):C(:C:C:21)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O)C(:O):O,1
SR_csq_v1-4c_ethene_Ch_v2-8c_Zr_1_Ch_1B_4CN_Ch_1x1x2,0.14618,0.64096,0.914308,823.96,753.353,22.63001,21.08884,33187.71163,,,,1068,,288,288,96,C46H8N16O16Zr3,0.034883721,8,8c_Zr_1_Ch,70,N#CC1:C(C#N):C(C(:O):O):C(C#N):C(C#N):C:1C(=C(C1:C(C#N):C(C#N):C(C(:O):O):C(C#N):C:1C#N)C1:C(C#N):C(C#N):C(C(:O):O):C(C#N):C:1C#N)C1:C(C#N):C(C#N):C(C(:O):O):C(C#N):C:1C#N,1
SR_cdm_v1-4c_V_1_Ch_v2-4c_V_1_Ch_1B_2NO2_Ch_2x2x1,0.70402,0.71978,0.787531,2781.77,2190.73,8.90538,5.8951,123499.1188,,,,4032,,864,768,768,C8H2N2O8V1,0.05,4,4c_V_1_Ch,20,O:C(:O)C1:C:C(:C(:C:C:1N(:O):O)C(:O):O)N(:O):O,1
SR_buh_v1-4c_bicyclooctane_Ch_v2-12c_Zr_1_Ch_v3-12c_Zr_1_Ch_ntn_edge_1TrU_Ch_1x1x1,0.26089,0.60878,1.12652,1212.16,1365.52,9.66604,4.29225,20357.00926,,,,864,,384,384,192,C27H8O16Zr3,0.058823529,12,12c_Zr_1_Ch,30,O:C(:O)C#CC1=CC2(C#CC(:O):O)C=C(C#CC(:O):O)C1C(=C2)C(:O):O,1
SR_ced_v1-3c_triazine_Ch_v2-12c_Mn_1_Ch_ntn_edge_2B_2NH2_Ch_2x2x2,0.1395,0.76318,0.533479,3704.54,1976.29,14.00357,8.64844,116164.4838,,,,3352,,336,336,144,C174H144Mn8N66O27,0.01946472,12,12c_Mn_1_Ch,136,NC1:C:C(:C(N):C:C:1C(O):O)C1:C:C(N):C(:C:C:1N)C1:N:C(:N:C(:N:1)C1:C:C(N):C(:C:C:1N)C1:C:C(N):C(:C:C:1N)C(:O):O)C1:N:C(:N:C(:N:1)C1:C:C(N):C(:C:C:1N)C1:C:C(N):C(:C:C:1N)C(:O):O)C1:C:C(N):C(:C:C:1N)C1:C:C(N):C(:C:C:1N)C(O):O,1
SR_ceh_v1-3c_pyrrole_Ch_v2-6c_Mg_1_Ch_v3-4c_bicyclooctane_Ch_1B_2CN_Ch_1x1x3,0.33047,0.50444,1.03242,0,0,5.1012,3.14774,20518.38649,,,,1026,,90,90,36,C34H11Mg1N7O4,0.017857143,6,6c_Mg_1_Ch,312,N#CC1:C:C2:C(C#N):C:C:1C1=CC34C=C5C6:C:C(C#N):C(:C:C:6C#N)C6:C:C:C(C7:C:C(C#N):C(:C:C:7C#N)C7=CC89C=C(C%10:C:C(C#N):C(:C:C:%10C#N)C%10:C:C:C2:N:%10C2:C:C(C#N):C(:C:C:2C#N)C(:O):O)C7C(=C8)C2:C:C(C#N):C(:C:C:2C#N)C2:C:C:C(C7:C:C(C#N):C(:C:C:7C#N)C7=CC8(C=C(C%10:C:C(C#N):C(:C:C:%10C#N)C%10:C:C:C(C%11:C:C(C#N):C(:C:C:%11C#N)C(=C3)C15):N:%10C1:C:C(C#N):C(:C:C:1C#N)C(:O):O)C7C(=C8)C1:C:C(C#N):C(:C:C:1C#N)C1:C:C:C(C3:C:C(C#N):C4:C:C:3C#N):N:1C1:C:C(C#N):C(:C:C:1C#N)C(:O):O)C1:C:C(C#N):C(:C:C:1C#N)C1:C:C:C(C3:C:C(C#N):C9:C:C:3C#N):N:1C1:C:C(C#N):C(:C:C:1C#N)C(:O):O):N:2C1:C:C(C#N):C(:C:C:1C#N)C(:O):O):N:6C1:C:C(C#N):C(:C:C:1C#N)C(:O):O,1
SR_crsd_v1-8c_Mn_1_Ch_v2-4c_1anC_Ch_ntn_edge_1B_2CH3_Ch_1x1x1,0.29081,0.61652,0.920273,1492.36,1373.38,6.12257,3.62377,17729.44506,,,,880,,160,160,128,C41Cl1H32Mn4N32,0.037735849,8,8c_Mn_1_Ch,"85,10",CC1:C:C(:C(C):C:C:1C1:N:N:N:N:1)C(C1:C:C(C):C(:C:C:1C)C1:N:N:N:N:1)(C1:C:C(C):C(:C:C:1C)C1:N:N:N:N:1)C1:C:C(C):C(:C:C:1C)C1:N:N:N:N:1___N1:N:N:C(:N:1)C1:N:N:N:N:1,1
SR_ceg_v1-3c_pyrrole_Ch_v2-6c_Ni_1_Ch_v3-4c_Ni_1_Ch_1B_2indole_Ch_1x1x1,0.09579,0.90374,0.228141,5819.52,1327.67,25.12179,19.8551,35578.48952,,,,434,,45,42,36,C111H61N21Ni5O19,0.023584906,"4,6","4c_Ni_1_Ch,6c_Ni_1_Ch",70,O:C(:O)C1:C:C2:C:C3:[NH]:C(:C:C:3:C:C:2:[NH]:1)C1:C:C:C(C2:C:C3:C:C4:[NH]:C(:C:C:4:C:C:3:[NH]:2)C(:O):O):N:1C1:C:C2:C:C3:[NH]:C(:C:C:3:C:C:2:[NH]:1)C(:O):O,1
SR_cdz_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_2CH3_Ch_2x1x2,0.57269,0.63666,0.967136,1468,1419.75,7.33213,6.03961,39288.18668,,,,1952,,432,384,384,C26Cu3H20O12,0.051724138,4,4c_Cu_1_Ch,"22,6",CC1:C:C(C(:O):O):C(C):C:C:1C(:O):O___O:C(:O)C(:O):O,1
SR_csq_v1-4c_ethene_Ch_v2-8c_Co_1_Ch_1B_2CH3_Ch_1x1x2,0.22147,0.64098,0.801844,1272.93,1020.69,16.92201,15.13798,21116.31889,,,,966,,120,120,96,C76Co4H64O17,0.025477707,8,8c_Co_1_Ch,78,CC1:C:C(C(:O):O):C(C):C:C:1C(=C(C1:C:C(C):C(:C:C:1C)C(:O):O)C1:C:C(C):C(:C:C:1C)C(:O):O)C1:C:C(C):C(:C:C:1C)C(:O):O,1
SR_cez_v1-4c_Cu_1_Ch_v2-6c_B_Ch_v3-3c_Cu_imadazoline_Ch_1B_2NO2_Ch_ntn_edge_1x1x1,0.19263,0.804,0.578263,4164.87,2408.39,14.31499,7.87206,35332.94358,,,,720,,126,120,120,C12Cu2H5N5O6,0.071428571,"3,4","3c_Cu_imadazoline_Ch,4c_Cu_1_Ch","48,24",C1:N:N:C:C:1C1:C(C2:C:N:N:C:2):C(C2:C:N:N:C:2):C(C2:C:N:N:C:2):C(C2:C:N:N:C:2):C:1C1:C:N:N:C:1___O:C(:O)C1:C:C(:C(:C:C:1N(:O):O)C1:C:N:N:C:1)N(:O):O,1
SR_ddc_v1-3c_Cu_imadazoline_Ch_v2-4c_1anC_Ch_ntn_edge_1TrU_Ch_1x1x1,0.10202,0.79346,0.678725,2044.22,1387.46,16.90139,9.88208,8668.223297,,,,228,,48,48,48,C9Cu2H4N4,0.117647059,3,3c_Cu_imadazoline_Ch,68,C1#CC(C#CC(C#CC(C#CC1(C1:C:N:N:C:1)C1:C:N:N:C:1)(C1:C:N:N:C:1)C1:C:N:N:C:1)(C1:C:N:N:C:1)C1:C:N:N:C:1)(C1:C:N:N:C:1)C1:C:N:N:C:1,1
SR_crs_v1-6c_CdZn_1_Ch_1B_2furan_Ch_1x1x1,0.07437,0.90586,0.310583,4196.31,1303.3,27.21443,19.94523,98469.71281,,,,1136,,256,256,192,C36Cd3H12O19Zn1,0.059701493,6,6c_CdZn_1_Ch,22,O:C(:O)C1:C:C2:C:C3:O:C(:C:C:3:C:C:2:O:1)C(:O):O,1
