MOF name,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,O-to-M,MP,TDU,DU,U_CH4 (mol/kg),D_CH4 (cm2/s)
XOMJOY_clean,6.10947,1.58779500853741,3.84777,1.18998,0.43211,0.5142022578,515.507,48.8888888888889,35.5555555555556,10,1.11111111111111,3.33333333333333,0,0,1.11111111111111,18,2.27272727272727,113,0.642045454545455,1.8226527974,3.01061225103648E-06
XOMJUE_clean,6.09418,1.6152979625158,3.77279,1.21681,0.416662,0.50699848822,496.303,48.8888888888889,35.5555555555556,10,1.11111111111111,3.33333333333333,0,0,1.11111111111111,18,2.27272727272727,113,0.642045454545455,1.821042939,1.55139319914085E-06
XONGUD_clean,8.38841,1.21267989446673,6.91725,2.68456,0.198096,0.53180059776,470.01,12.7659574468085,19.1489361702128,48.936170212766,0,0,0,0,19.1489361702128,5.11111111111111,150,13,0.270833333333333,0.043523273,0.000268024714041064
XONLES01_clean,15.55222,1.11315801151793,13.97126,0.303181,2.87288,0.87100263128,5408.75,60.8695652173913,26.0869565217391,10.8695652173913,0,0,0,0,2.17391304347826,10,3.57142857142857,353,0.787946428571429,0.6863640557,0.000466084041771788
XOPLOE_clean,7.50726,1.40764644116103,5.3332,0.991241,0.626488,0.621000591608,2031.62,50,28.5714285714286,17.8571428571429,0,0,0,0,3.57142857142857,10,7.14285714285714,81,0.723214285714286,1.258194632,0.000196464728176372
XOPMIA_clean,5.53948,1.17596559234744,4.71058,1.05182,0.5307,0.558200874,1548.47,48.1481481481481,33.3333333333333,9.25925925925926,7.40740740740741,0,0,0,1.85185185185185,10,3.84615384615385,69,0.663461538461538,2.3020707744,3.35143121568485E-05
XOQXIL_clean,5.56779,1.30901794089918,4.25341,1.05181,0.524811,0.55200145791,1529.56,50.9803921568627,35.2941176470588,9.15032679738562,0,0,1.96078431372549,0,2.61437908496732,7,5.12820512820513,103,0.66025641025641,1.3816023427,2.47532991509334E-05
XOTSEG_clean,8.78779,1.36040007987975,6.45971,0.828086,0.762964,0.631799806904,2095.91,55.8139534883721,32.5581395348837,9.30232558139535,0,0,0,0,2.32558139534884,8,4.16666666666667,103,0.715277777777778,1.1804382863,7.76358315059297E-05
XOTSIK_clean,8.84143,1.19954223971498,7.37067,0.961303,0.633099,0.608599967997,1847.76,56.0311284046693,32.295719844358,9.33852140077821,0,0,0,0,2.33463035019455,8,4.16666666666667,411,0.713541666666667,1.1091863792,8.69513974575576E-05
XOTZIR_clean,6.298,1.65033711633855,3.81619,1.33376,0.34684,0.4626013184,598.675,52,34.6666666666667,12,0,0,0,0,1.33333333333333,18,2.56410256410256,53,0.67948717948718,1.3714361772,1.24619539927561E-05
XOVPON_clean,5.74841,1.38877654806858,4.13919,1.29056,0.44136,0.5696015616,1119.41,32.1428571428571,42.8571428571429,21.4285714285714,0,0,0,0,3.57142857142857,12,11.1111111111111,7,0.388888888888889,1.2296184496,1.63958019429636E-05
XOVPUU_clean,11.45503,1.17207031789574,9.77333,0.404958,2.08515,0.8443981737,4968.9,55.5555555555556,25,16.6666666666667,0,0,0,0,2.77777777777778,12,5,125,0.78125,0.5657703361,0.000531097911088742
XOVQAB_clean,9.04253,1.23828036738154,7.30249,0.610216,1.22055,0.7447991388,3855.09,60.9137055837564,18.2741116751269,18.7817258883249,0,0,0,0,2.03045685279188,18.5,3.33333333333333,817,0.851041666666667,0.7347891576,0.000259576268596094
XOVQEF_SL,13.73802,1.20230729242332,11.42638,0.433642,1.89649,0.82239771658,4618.32,53.3333333333333,30.2222222222222,13.7777777777778,0,0,0,0,2.66666666666667,10.3333333333333,5,345,0.71875,0.6454308874,0.000516784359809595
XOVQIJ_clean,7.41561,1.79491269430177,4.13146,0.925084,0.6287,0.5816003108,1821.27,46.9483568075117,37.5586854460094,13.1455399061033,0,0,0,0,2.34741784037559,11.2,5,121,0.605,1.6277021657,4.38474893456983E-05
XOVVOU_clean,6.57595,1.17474038861765,5.59779,1.07267,0.622371,0.66759870057,2111.12,32,22,12,26,0,0,0,8,3,25,22,0.6875,0.9498043108,7.40513507982932E-05
XOXMED_clean,15.20268,1.21741818309945,12.48764,0.499,1.57836,0.78760164,3813.84,50.261780104712,31.413612565445,13.0890052356021,3.1413612565445,0,0,0,2.09424083769634,12.5,4.16666666666667,265,0.690104166666667,0.7101438413,0.000275948664664075
XUBGUY_clean,11.92741,1.93038894535473,6.17876,0.841842,0.849804,0.715400698968,2505.4,46.6666666666667,26.6666666666667,20,0,0,1.66666666666667,0,5,8,10.7142857142857,81,0.723214285714286,0.9449818594,0.000202304016258038
XUCSOF_clean,5.25566,1.14436576783724,4.59264,1.60312,0.300664,0.48200047168,412.637,38.2978723404255,12.7659574468085,28.7234042553192,13.8297872340426,0,0,0,6.38297872340426,9,16.6666666666667,61,0.847222222222222,1.4079945909,1.61991355532683E-05
XUDNAN_clean,8.67531,1.67557894736842,5.1775,0.937633,0.692809,0.649600581097,2046.46,50.4950495049505,35.6435643564356,11.8811881188119,0,0,0,0,1.98019801980198,12,3.92156862745098,67,0.656862745098039,1.2808094989,0.000114844125654817
XUDNUH_clean,12.36127,1.80658517407787,6.84234,0.492653,1.63929,0.80760113637,4653.12,51.5151515151515,30.3030303030303,12.1212121212121,3.03030303030303,0,0,0,3.03030303030303,8,5.88235294117647,193,0.709558823529412,0.8149925985,0.000461024048726335
XUDPIX_clean,11.39057,1.63744663111137,6.9563,0.55889,1.38596,0.7745991844,4512,50.6493506493506,31.1688311688312,10.3896103896104,5.19480519480519,0,0,0,2.5974025974026,8,5.12820512820513,433,0.693910256410256,0.9415746957,0.000316250935993608
XUDYEC_clean,6.34584,1.25662437548392,5.04991,1.10902,0.582857,0.64640007014,1779.55,39.1304347826087,30.4347826086957,8.69565217391304,17.3913043478261,0,0,0,4.34782608695652,4,11.1111111111111,45,0.625,1.3857009241,9.87354219912721E-05
XUDYOM_clean,5.92099,1.07918469563696,5.48654,1.63199,0.333212,0.54379865188,776.015,32.258064516129,9.67741935483871,45.1612903225806,6.45161290322581,0,0,0,6.45161290322581,14,20,69,0.8625,0.9082574486,8.61554685942918E-05
XUFWOM_clean,9.12848,1.11496698513048,8.18722,0.813283,0.870792,0.708200330136,2402.97,50.7936507936508,19.047619047619,25.3968253968254,0,0,0,0,4.76190476190476,10.6666666666667,9.375,209,0.81640625,0.6835389176,0.000329467807300325
XUFYAA_clean,16.80237,3.64782800311758,4.60613,0.589197,1.22404,0.72120069588,3604.43,55.3846153846154,30.7692307692308,12.3076923076923,0,0,0,0,1.53846153846154,16,2.77777777777778,313,0.724537037037037,1.6835494922,0.000136823809653634
XUGROI_clean,6.64754,1.31014665276543,5.07389,0.794522,0.860391,0.683599578102,2998.35,54.8387096774194,29.0322580645161,12.9032258064516,0,0,0,0,3.2258064516129,8,5.88235294117647,101,0.742647058823529,1.7593850622,0.000198581275821878
XUGSEY_clean,7.45351,1.2808720951214,5.81909,0.709523,0.996162,0.706799850726,3645.63,55.4744525547445,24.8175182481752,5.83941605839416,4.37956204379562,7.2992700729927,0,0,2.18978102189781,5.33333333333333,3.94736842105263,60,0.789473684210526,1.3235401049,0.000266351363113418
XUGWUS_clean,5.27863,1.13270703555005,4.66019,1.38078,0.359218,0.49600103004,659.843,45.9016393442623,32.7868852459016,9.83606557377049,8.19672131147541,0,0,0,3.27868852459016,6,7.14285714285714,145,0.647321428571429,0.8500056094,2.89925989548988E-05
XUJPEY_clean,5.84221,1.29498251104974,4.51142,1.25506,0.4148,0.520598888,1055.42,46.7532467532467,15.5844155844156,33.7662337662338,0,0,0,0,3.8961038961039,17.3333333333333,8.33333333333333,61,0.847222222222222,1.5604805271,0.000038990232025098
XUJPIC_clean,5.88914,1.23926323564381,4.75213,1.23811,0.428394,0.53039889534,1120.12,46.7532467532467,15.5844155844156,33.7662337662338,0,0,0,0,3.8961038961039,17.3333333333333,8.33333333333333,61,0.847222222222222,1.5544971157,3.89186223140625E-05
XUJPOI_clean,5.22333,1.38883630156291,3.76094,1.23729,0.457452,0.56600078508,1172.61,41.5094339622642,22.6415094339623,30.188679245283,0,0,0,0,5.66037735849057,10.6666666666667,13.6363636363636,65,0.738636363636364,1.5476425899,7.53621454600714E-05
XUJQAV_clean,5.23926,1.39690132057814,3.75063,1.23622,0.452669,0.55959847118,1189.19,41.5094339622642,22.6415094339623,30.188679245283,0,0,0,0,5.66037735849057,10.6666666666667,13.6363636363636,65,0.738636363636364,1.5522568484,7.30428973724979E-05
XUJSAY_clean,5.36362,1.40597713683559,3.81487,1.44593,0.322836,0.46679825748,177.818,35.2941176470588,37.6470588235294,11.7647058823529,14.1176470588235,0,0,0,1.17647058823529,20,3.33333333333333,57,0.475,0.9203688602,3.75916165179386E-06
XUKHUI_clean,5.94415,1.40797913666338,4.22176,1.20125,0.451698,0.5426022225,982.099,46.1538461538462,30.7692307692308,15.3846153846154,3.84615384615385,0,0,0,3.84615384615385,8,8.33333333333333,65,0.677083333333333,2.3644977896,1.27356970955043E-05
XUKLAS_clean,5.87516,1.54614763136634,3.79987,1.26294,0.391624,0.49459761456,721.53,43.75,34.375,12.5,6.25,0,0,0,3.125,8,7.14285714285714,35,0.625,1.0663497248,6.14701353942793E-06
XUKNIC_clean,6.71193,1.29260767830835,5.19255,1.00366,0.644838,0.64719810708,2503.38,49.1803278688525,22.9508196721311,21.3114754098361,0,0,0,0,6.55737704918033,6.5,13.3333333333333,93,0.775,1.1623229873,0.000225043877906518
XUKYEI_neutral,13.17229,1.22436575495006,10.75846,0.287208,3.02289,0.86819819112,6285.97,42.6229508196721,45.9016393442623,0,6.55737704918033,3.27868852459016,0,0,1.63934426229508,0,3.84615384615385,25,0.480769230769231,0.5570064078,0.000691423946608957
XUMMOJ_clean,8.37622,1.06558872357884,7.86065,1.08186,0.505057,0.54640096602,1093.52,46.1538461538462,35.8974358974359,5.12820512820513,10.2564102564103,1.28205128205128,0,0,1.28205128205128,8,2.77777777777778,45,0.625,0.7388817105,0.000118709435441385
XUMMUP_clean,8.4295,1.13589353499447,7.42103,1.01197,0.538555,0.54500150335,1153.31,46.1538461538462,35.8974358974359,5.12820512820513,10.2564102564103,1.28205128205128,0,0,1.28205128205128,8,2.77777777777778,45,0.625,0.5571279883,0.000103100074169444
XUMNIE_clean,7.92656,1.58365549635082,5.00523,0.836736,0.737389,0.616999922304,2201.63,53.75,35,6.25,3.75,0,0,0,1.25,10,2.32558139534884,233,0.677325581395349,2.4637888287,7.83704939872544E-05
XUMTUV_clean,5.4813,1.07000214730513,5.1227,1.25424,0.499425,0.626398812,1539.79,42.8571428571429,16.0714285714286,32.1428571428571,5.35714285714286,0,0,0,3.57142857142857,18,8.33333333333333,40,0.833333333333333,1.1652253907,0.000091600252189244
XUMVAD_clean,5.48445,1.0738074353693,5.10748,1.24179,0.498472,0.61899754488,1571.03,42.8571428571429,16.0714285714286,32.1428571428571,5.35714285714286,0,0,0,3.57142857142857,18,8.33333333333333,40,0.833333333333333,1.174411551,8.84344359907657E-05
XUNGOD_clean,5.27654,1.383571378002,3.81371,1.03399,0.469831,0.48580055569,1059.73,42.8571428571429,28.5714285714286,14.2857142857143,7.14285714285714,0,0,0,7.14285714285714,4,16.6666666666667,17,0.708333333333333,3.0734470119,7.4647159407654E-07
XUNGUJ_clean,4.49594,1.10949499536059,4.05224,1.03604,0.470444,0.48739880176,1021.06,42.8571428571429,28.5714285714286,14.2857142857143,7.14285714285714,0,0,0,7.14285714285714,4,16.6666666666667,17,0.708333333333333,2.725565359,2.25499965773985E-05
XUNHAQ_clean,4.43369,1.12560200053314,3.93895,1.01112,0.489555,0.4949988516,1109.42,42.8571428571429,28.5714285714286,14.2857142857143,7.14285714285714,0,0,0,7.14285714285714,4,16.6666666666667,17,0.708333333333333,2.6796402924,8.56913146724479E-06
XUNSAC_clean,4.78336,1.26492381410748,3.78154,1.05045,0.451425,0.47419939125,912.941,42.8571428571429,28.5714285714286,14.2857142857143,7.14285714285714,0,0,0,7.14285714285714,4,16.6666666666667,33,0.6875,2.6397979912,6.29437942607507E-06
XUNSEG_clean,5.12519,1.11525062288518,4.59555,1.00672,0.494281,0.49760256832,1010.61,42.8571428571429,28.5714285714286,14.2857142857143,7.14285714285714,0,0,0,7.14285714285714,4,16.6666666666667,17,0.708333333333333,2.7638862962,3.27833000089645E-05
XUNSIK_clean,4.24603,1.12041913829136,3.78968,1.0539,0.450706,0.4749990534,963.071,42.8571428571429,28.5714285714286,14.2857142857143,7.14285714285714,0,0,0,7.14285714285714,4,16.6666666666667,17,0.708333333333333,2.4834085501,9.76927242469135E-06
XUNSOQ_clean,5.47061,1.23901487784494,4.41529,1.01415,0.483165,0.49000178475,1078.08,42.8571428571429,28.5714285714286,14.2857142857143,7.14285714285714,0,0,0,7.14285714285714,4,16.6666666666667,33,0.6875,2.9423621544,2.08654950732501E-05
XUTQEI_clean,15.07113,1.14699368629982,13.13968,0.479637,1.66126,0.79680176262,4514.6,48.4848484848485,30.3030303030303,12.1212121212121,6.06060606060606,0,0,0,3.03030303030303,8,6.25,100,0.694444444444444,0.8925738109,0.000227033560616758
XUVHEB_clean,6.21978,1.14943773504708,5.41115,1.07724,0.540085,0.5818011654,1280.54,51.4851485148515,31.6831683168317,11.8811881188119,1.98019801980198,0,0,0,2.97029702970297,8,5.76923076923077,145,0.697115384615385,2.063954443,4.27382620311409E-05
XUVQOW_clean,7.02178,1.6977675905307,4.13589,1.19698,0.516801,0.61860046098,1541.47,51.063829787234,19.1489361702128,25.531914893617,0,0,0,0,4.25531914893617,12,8.33333333333333,157,0.817708333333333,1.2074817812,9.06873473085851E-05
XUWFUR_clean,8.57387,1.64202883840115,5.22151,0.997477,0.575051,0.573600146327,1386.02,48.5436893203884,38.8349514563107,0,9.70873786407767,0,0,0,2.9126213592233,0,6,241,0.6025,1.3050795143,8.78344242390726E-05
XUWKEH_clean,5.79973,1.38078946741899,4.2003,1.47767,0.283826,0.41940116542,506.339,40,0,0,40,0,0,0,20,0,50,29,1.03571428571429,0.1987395496,0.000728625210185535
XUWVUG_clean_h,3.95338,1.0516490122951,3.75922,3.19434,0.0898463,0.286999629942,61.7769,32.1428571428571,10.7142857142857,46.4285714285714,0,0,0,0,10.7142857142857,8.66666666666667,33.3333333333333,16,0.888888888888889,0.0350064575,0.000208112037047216
XUYXAR_clean,4.42154,1.16269725441316,3.80283,1.51094,0.285915,0.4320004101,381.179,50,26.9230769230769,15.3846153846154,3.84615384615385,0,0,0,3.84615384615385,8,7.69230769230769,77,0.740384615384615,0.7956013188,0.000045027342521809
XUZFUU_clean,4.68587,1.16455875518487,4.02373,1.54626,0.279255,0.4318008363,688.065,34.2857142857143,11.4285714285714,37.1428571428571,0,0,0,0,17.1428571428571,4.33333333333333,50,41,0.854166666666667,0.8863137939,0.00039709320154042
YABHER_clean,14.37293,3.17694191603266,4.52414,0.692157,1.02318,0.70820119926,2756.36,50,34.375,12.5,0,0,0,0,3.125,8,6.25,169,0.66015625,1.6232552229,6.48706840722047E-05
YABPAU_clean,5.82793,1.34580550706164,4.33044,1.0705,0.521438,0.558199379,1403.02,42.8571428571429,14.2857142857143,28.5714285714286,0,0,0,7.14285714285714,7.14285714285714,8,16.6666666666667,61,0.847222222222222,1.6132600294,4.78489927054512E-05
YAGJOI_clean,5.63288,1.02238105696089,5.50957,1.07586,0.513822,0.55280053692,1443.46,44.7058823529412,28.2352941176471,9.41176470588235,14.1176470588235,0,0,0,3.52941176470588,5.33333333333333,7.89473684210526,27,0.710526315789474,1.8996025744,0.000130767611729951
YAHPED_clean,6.77398,1.72114082449343,3.93575,1.0241,0.560295,0.5737981095,1702.16,47.5,30,15,5,0,0,0,2.5,12,5.26315789473684,53,0.697368421052632,2.0025814454,7.84514592698781E-05
YANBAR_clean,4.9541,1.30429059239504,3.79831,1.76383,0.259208,0.45719884664,508.383,22.2222222222222,22.2222222222222,44.4444444444444,0,0,0,0,11.1111111111111,8,50,13,0.541666666666667,0.6046453942,1.22128376639866E-06
YANBAR02_clean,4.9953,1.3016559613305,3.83765,1.73124,0.271598,0.47020132152,532.338,22.2222222222222,22.2222222222222,44.4444444444444,0,0,0,0,11.1111111111111,8,50,13,0.541666666666667,0.5585924907,3.25422063645726E-06
YANBAR03_clean,4.71059,1.25951604278075,3.74,1.80873,0.249346,0.45099959058,455.102,22.2222222222222,22.2222222222222,44.4444444444444,0,0,0,0,11.1111111111111,8,50,13,0.541666666666667,0.5607291017,1.67567307472759E-06
YAPLIM_clean,8.749,1.29077850954843,6.77808,0.964207,0.674129,0.649999900703,1806.02,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,0,12.5,241,0.627604166666667,0.9220116601,0.00018171825428121
YAPLOS_clean,9.23645,1.22463117672094,7.54223,0.838059,0.785625,0.658400101875,1969.74,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,0,12.5,241,0.627604166666667,0.5167214223,0.00028937396498921
YAPLUY_clean,7.79113,1.14992797388168,6.77532,0.987389,0.637641,0.629599709349,1691.45,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,0,12.5,241,0.627604166666667,0.7562747442,0.000220102320325281
YAPMAF_clean,8.17522,1.30704393787751,6.25474,1.00629,0.612746,0.61660017234,1661.75,38.0952380952381,28.5714285714286,0,28.5714285714286,0,0,0,4.76190476190476,0,12.5,241,0.627604166666667,0.9134057557,0.000232645175937573
YAPRUE_charged,8.30129,1.2882960199391,6.44362,1.15313,0.470026,0.54200108138,1157.86,28.2352941176471,47.0588235294118,23.5294117647059,0,0,0,0,1.17647058823529,40,4.16666666666667,17,0.177083333333333,1.2833565088,9.44268291569985E-05
YAPSAL_charged,6.78919,1.77162607184422,3.83218,1.25603,0.380405,0.47780009215,592.514,28.5714285714286,44.6428571428571,25.5952380952381,0,0.595238095238095,0,0,0.595238095238095,86,2.08333333333333,32.5,0.225694444444444,1.093842768,9.2617610351493E-06
YAQCEY_clean,6.56305,1.44711659309499,4.53526,1.09172,0.507454,0.55399768088,1417.84,62.5,0,20.8333333333333,10.4166666666667,0,0,0,6.25,6.66666666666667,10,241,1.00416666666667,0.8106261012,8.83065189510329E-05
YAQKEI_clean,4.87973,1.16473011614529,4.18958,1.91746,0.228115,0.4374013879,430.337,29.8507462686567,35.8208955223881,23.8805970149254,5.97014925373134,0,2.98507462686567,0,1.49253731343284,32,5,17,0.425,1.1446342248,1.30218508149308E-05
YARBAW_clean,4.44594,1.18685314162611,3.74599,1.19018,0.401114,0.47739786052,571.825,50,37.1428571428571,8.57142857142857,2.85714285714286,0,0,0,1.42857142857143,12,2.85714285714286,89,0.635714285714286,0.6982639184,8.49663164502109E-06
YARGAB_clean,10.70302,1.1066190231001,9.67182,0.961173,0.648999,0.623800315827,1443.19,54.5454545454545,27.2727272727273,14.7727272727273,0,0,0,0,3.40909090909091,8.66666666666667,6.25,73,0.760416666666667,0.9085789647,0.000198981377678786
YARKEJ_clean,5.07878,1.25896234600035,4.0341,1.22095,0.398052,0.4860015894,714.565,47.0588235294118,35.2941176470588,10.5882352941176,4.70588235294118,0,0,0,2.35294117647059,9,5,51,0.6375,2.2620045171,1.11477670910324E-05
YARKOT_clean,5.25265,1.31916138640468,3.98181,0.962764,0.653951,0.629600480564,1998.5,50,18.75,28.125,0,0,0,0,3.125,18,6.25,53,0.828125,1.5797063346,9.39305353515828E-05
YARSAN_clean,5.04398,1.27811535518267,3.94642,1.29452,0.358743,0.46439998836,641.616,50,30.5555555555556,11.1111111111111,5.55555555555556,0,0,0,2.77777777777778,8,5.55555555555556,101,0.701388888888889,1.9868710873,6.43004007960576E-06
YARYEV_clean,5.64641,1.40312412248986,4.02417,1.12294,0.618733,0.69480003502,1947.67,22.2222222222222,33.3333333333333,0,33.3333333333333,0,0,0,11.1111111111111,0,50,3,0.375,0.2059920628,9.49903518670668E-05
YARYIZ_clean,5.51251,1.32899457072046,4.14788,1.11604,0.622558,0.69479963032,1910.12,22.2222222222222,33.3333333333333,0,33.3333333333333,0,0,0,11.1111111111111,0,50,5,0.3125,0.2035860717,0.000077713100548259
YARYUL_clean,6.79463,1.09691652002648,6.1943,1.01911,0.73947,0.7536012717,2595.13,40,0,0,40,0,0,0,20,0,50,17,1.0625,0.1647794711,0.000483322473465371
YARZEZ_clean,5.63038,1.27830992950472,4.40455,0.959184,0.711021,0.681999966864,2157.28,37.5,0,0,56.25,0,0,0,6.25,0,16.6666666666667,25,1.04166666666667,0.3220788959,0.000125011706538232
YARZEZ02_clean,7.33631,1.37982263934472,5.31685,0.762014,0.997882,0.760400054348,3923.75,37.037037037037,0,0,55.5555555555556,0,0,0,7.40740740740741,0,20,41,1.025,0.2519425664,0.000244631417747869
YARZEZ03_clean,7.77175,1.69164381176266,4.5942,0.810672,0.8921,0.7232004912,3127.75,37.5,0,0,56.25,0,0,0,6.25,0,16.6666666666667,49,1.02083333333333,0.2916728287,0.000150635970070124
YASLOW_clean,11.27088,1.86699486989205,6.03691,0.827082,0.85457,0.70679946474,2704.53,40.3846153846154,23.0769230769231,28.8461538461538,3.84615384615385,0,0,0,3.84615384615385,15,9.52380952380952,241,0.717261904761905,0.4854111868,0.000181871723875892
YASLUA_clean,4.94209,1.23492356207239,4.00194,1.70772,0.333779,0.57000107388,679.462,28.5714285714286,0,0,28.5714285714286,0,0,28.5714285714286,14.2857142857143,0,50,17,1.0625,0.4063726949,5.88560969772434E-05
YATDUV_clean,9.16363,1.59454831777408,5.74685,0.890102,0.815861,0.726199507822,2580.67,35.2941176470588,17.6470588235294,20.5882352941176,17.6470588235294,0,0,0,8.82352941176471,4.66666666666667,25,73,0.760416666666667,0.5324391824,0.000287282519483133
YATTUK_clean,5.98818,1.17416215029137,5.09996,1.2421,0.535224,0.6648017304,1800.46,47.3684210526316,15.7894736842105,31.5789473684211,0,0,0,0,5.26315789473684,12,11.1111111111111,31,0.861111111111111,0.7502568779,0.000276192481445407
YAVSOG_clean,5.27147,1.39775996521158,3.77137,1.58778,0.296641,0.47100064698,510.737,46.6666666666667,23.3333333333333,20,6.66666666666667,0,0,0,3.33333333333333,12,7.14285714285714,85,0.758928571428571,0.7394056141,2.98154182647116E-05
YAVVAV_clean,9.88958,1.13622399154402,8.7039,1.06981,0.598799,0.64060115819,1526.27,43.6619718309859,28.169014084507,18.3098591549296,7.04225352112676,0,0,0,2.8169014084507,13,6.45161290322581,43,0.693548387096774,0.7239475649,0.000118605277814083
YAVVEZ_clean,9.82749,1.14371685370767,8.59259,1.05385,0.614319,0.64740007815,1550.89,49.2063492063492,19.047619047619,20.6349206349206,7.93650793650794,0,0,0,3.17460317460317,13,6.45161290322581,51,0.82258064516129,0.5672663482,9.21998765041881E-05
YAVVID_clean,4.84619,1.19116663880996,4.06844,1.45348,0.374412,0.54420035376,771.298,46.6666666666667,23.3333333333333,20,6.66666666666667,0,0,0,3.33333333333333,12,7.14285714285714,43,0.767857142857143,1.0856756855,7.01138943760692E-05
YAVVOJ_clean,4.78155,1.18860649991797,4.02282,1.48818,0.36716,0.5464001688,736.125,46.6666666666667,23.3333333333333,20,6.66666666666667,0,0,0,3.33333333333333,12,7.14285714285714,43,0.767857142857143,1.1094472116,8.04566180766377E-05
YAVVUP_clean,4.79083,1.18746560912133,4.0345,1.48936,0.364049,0.54220001864,736.189,46.6666666666667,23.3333333333333,20,6.66666666666667,0,0,0,3.33333333333333,12,7.14285714285714,43,0.767857142857143,1.0620657196,8.29264950758615E-05
YAVWAW_clean,4.87227,1.19550825914984,4.07548,1.46373,0.381355,0.55820075415,782.881,46.6666666666667,23.3333333333333,20,6.66666666666667,0,0,0,3.33333333333333,12,7.14285714285714,43,0.767857142857143,1.0491691411,0.000103773037844313
YAVWUQ_clean,15.48597,2.33844381291205,6.62234,0.747785,0.989857,0.740200216745,2927.8,46.6101694915254,18.6440677966102,22.0338983050847,7.6271186440678,0,0,0,5.08474576271187,8.66666666666667,10.9090909090909,353,0.802272727272727,1.0572984376,0.0001818794661915
YAVZAX_clean,5.41112,1.18669076107934,4.55984,1.50963,0.376117,0.56779750671,845.227,27.2727272727273,0,0,27.2727272727273,0,0,27.2727272727273,18.1818181818182,0,66.6666666666667,13,1.08333333333333,0.6633530399,0.000820715750692069
YAVZUT_clean,9.86186,2.0064985269463,4.91496,0.854434,0.779698,0.666200480932,2271.51,44.1176470588235,38.2352941176471,14.7058823529412,0,0,0,0,2.94117647058824,10,6.66666666666667,154,0.57037037037037,1.2802223103,0.000105940201168308
YAWBAC_clean,10.4496,1.90332210724948,5.49019,0.855998,0.775469,0.663799913062,2253.21,54.3859649122807,24.5614035087719,17.5438596491228,0,0,0,0,3.50877192982456,10,6.45161290322581,217,0.777777777777778,1.3492794958,0.000117034875785191
YAWFEI_charged,4.87237,1.15509095176344,4.21817,1.59832,0.305822,0.48880141904,497.251,40.8450704225352,29.5774647887324,0,19.7183098591549,2.8169014084507,0,0,7.04225352112676,0,17.2413793103448,38,0.655172413793103,0.4284516812,0.000090683163412206
YAWFOS_clean,6.58573,1.45612755015179,4.52277,1.38834,0.434618,0.60339755412,1102.76,41.6666666666667,14.5833333333333,0,31.25,0,0,0,12.5,0,30,67,0.8375,0.1718489603,6.59662340985942E-05
YAWKOX_clean,7.42586,1.13505862644006,6.54227,1.26071,0.483696,0.60980038416,1361.67,31.9148936170213,38.2978723404255,25.531914893617,0,0,0,0,4.25531914893617,12,13.3333333333333,25,0.416666666666667,0.6363397464,0.000118153675599219
YAXBOP_SL,5.80792,1.07883919167677,5.38349,1.12998,0.52302,0.5910021396,1305.18,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,1.182909679,0.000317723187553013
YAYRAT_clean,6.10819,1.1625059712656,5.25433,0.863424,0.799607,0.690399874368,3014.46,48,16,32,0,0,0,0,4,16,8.33333333333333,181,0.837962962962963,1.8755671405,0.000266360252275322
YAZWOM_clean,4.58853,1.09294432058538,4.19832,1.42471,0.329892,0.47000043132,273.216,25.9259259259259,48.1481481481481,11.1111111111111,7.40740740740741,3.7037037037037,0,0,3.7037037037037,6,14.2857142857143,4,0.0952380952380952,0.4975964787,0.000024716039842475
YEBLAT_clean,6.81519,1.10921788891529,6.14414,1.60609,0.341077,0.54780035893,838.578,31.25,0,62.5,0,0,0,0,6.25,20,20,21,1.05,0.2189042824,0.000174900642152686
YEDKOI_clean,5.69122,1.17543475566938,4.8418,1.08403,0.546112,0.59200179136,1534.74,60,0,32.5,0,0,0,0,7.5,8.66666666666667,12.5,49,1.02083333333333,0.618911466,0.000223569514343766
YEDKUO_clean,6.88443,1.42287326388889,4.8384,0.827487,0.785269,0.649799889003,3352.39,72.4137931034483,0,22.4137931034483,0,0,0,0,5.17241379310345,8.66666666666667,7.14285714285714,85,1.01190476190476,0.8068856816,0.000247207301556052
YEDLAV_clean,5.4499,1.4298345034579,3.81156,1.25884,0.408314,0.51400199576,783.002,69.2307692307692,0,25,0,0,0,0,5.76923076923077,8.66666666666667,8.33333333333333,73,1.01388888888889,1.2920565601,3.90445630929097E-05
YEFNEC_clean,7.0118,1.23521774592756,5.67657,1.03009,0.723623,0.74539681607,2586.03,80,0,0,0,0,0,0,20,0,25,33,1.03125,0.2590226119,0.00047979350275766
YEFNOM_clean,6.99053,1.23549944680686,5.65806,1.03643,0.718045,0.74420337935,2567.58,80,0,0,0,0,0,0,20,0,25,33,1.03125,0.2651322823,0.000420079039860052
YEFPEE_clean,6.60032,1.23885227778226,5.32777,1.16153,0.620219,0.72040297507,2228.08,80,0,0,0,0,0,0,20,0,25,33,1.03125,0.3513168646,0.000337588759621133
