MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,O-to-M,MP,TDU,DU,U_H2 (mol/kg),D_H2 (cm2/s)
VEHJUP_clean,14.28068,2.0896272797509,6.83408,0.743695,1.04156,0.7746029642,3050.2,45.3781512605042,15.1260504201681,30.2521008403361,0,0,0,0,9.2436974789916,6.54545454545455,20.3703703703704,91,0.842592592592593,0.0666520017,0.00208434138080038
VEHKIE_SL,13.77124,3.05424850517202,4.50888,0.959384,0.721713,0.692399904792,2276.97,44.6280991735537,16.5289256198347,31.404958677686,0,0,0,0,7.43801652892562,8.44444444444444,16.6666666666667,89,0.824074074074074,0.054095461,0.000848006993084022
VEHKOK_charged,6.40877,1.2644163233739,5.06856,1.19713,0.501033,0.59980163529,1407.06,38.4615384615385,27.2727272727273,26.5734265734266,1.3986013986014,0,0,0,6.29370629370629,8.44444444444444,16.3636363636364,143,0.65,0.0404554757,0.000569792560198453
VEHNAZ_charged,11.89701,1.60886939729317,7.39464,0.776883,0.876065,0.680600005395,2204.47,40.4255319148936,35.1063829787234,7.4468085106383,12.7659574468085,1.06382978723404,0,0,3.19148936170213,4.66666666666667,7.89473684210526,87,0.572368421052632,0.0552126436,0.00181146418624568
VEHXEN_clean,9.30754,1.32117230738221,7.04491,1.35949,0.538142,0.73159866758,1562.97,19.6185286103542,6.53950953678474,37.6021798365123,0,11.1716621253406,0,3.26975476839237,21.7983651226158,3.45,111.111111111111,121,0.840277777777778,0.030573141,0.00300050980191468
VEJHEZ_clean,15.05768,2.42001626450064,6.22214,0.685711,1.1238,0.7706020218,3178.7,52.8813559322034,20.3389830508475,16.271186440678,4.06779661016949,0,0,0,6.44067796610169,5.05263157894737,12.1794871794872,505,0.809294871794872,0.0757512404,0.00225568134263208
VEJHID_clean,17.65342,2.23934392957264,7.8833,0.646039,1.23398,0.79719920522,3257.31,53.7931034482759,20.6896551724138,16.551724137931,4.13793103448276,0,0,0,4.82758620689655,6.85714285714286,8.97435897435897,127,0.814102564102564,0.0757319221,0.00326996635751724
VEJYIT_clean,6.4229,1.21495344781275,5.28654,0.928973,0.721442,0.670200139066,2140.07,35.2941176470588,35.2941176470588,0,23.5294117647059,0,0,0,5.88235294117647,0,16.6666666666667,49,0.510416666666667,0.052029148,0.00064461266965598
VEJYIT01_clean,6.55973,1.29416418411032,5.0687,0.921332,0.728076,0.670799717232,2179.68,35.2941176470588,35.2941176470588,0,23.5294117647059,0,0,0,5.88235294117647,0,16.6666666666667,49,0.510416666666667,0.0526320744,0.000797314413580781
VEJYOZ_clean,8.47376,1.48745179336578,5.69683,0.880009,0.779311,0.685800693799,2381.88,35.2941176470588,35.2941176470588,0,23.5294117647059,0,0,0,5.88235294117647,0,16.6666666666667,49,0.510416666666667,0.0491404524,0.0016519793501653
VEMMAC_clean,7.0981,1.16325109186408,6.10195,0.882251,0.765995,0.675799854745,2580.86,38.0952380952381,19.047619047619,0,38.0952380952381,0,0,0,4.76190476190476,0,12.5,19,0.791666666666667,0.0572229642,0.00112814203260795
VEMMEG_clean,7.14137,1.14618613124042,6.23055,0.816125,0.828795,0.676400319375,2779.48,38.0952380952381,19.047619047619,0,38.0952380952381,0,0,0,4.76190476190476,0,12.5,19,0.791666666666667,0.059343622,0.00125198891033492
VEMMIK_clean,14.01468,1.06433305461828,13.16757,0.723032,1.02485,0.7409993452,2398.01,33.3333333333333,16.6666666666667,0,33.3333333333333,8.33333333333333,0,0,8.33333333333333,0,25,19,0.791666666666667,0.0574734412,0.00136050784059774
VEMMOQ_clean,8.8382,1.03026254897367,8.57859,0.859762,0.815109,0.700799744058,2145.04,38.0952380952381,19.047619047619,0,38.0952380952381,0,0,0,4.76190476190476,0,12.5,25,0.78125,0.0559761498,0.000784636612830298
VERPOZ_clean,5.42382,1.40472348768366,3.86113,1.28962,0.342116,0.44119963592,663.88,39.0134529147982,37.6681614349776,6.2780269058296,13.4529147982063,0,0,0,3.58744394618834,3.5,9.19540229885057,271,0.519157088122605,0.0292775735,0.000345180836648048
VETMIS_clean,17.23979,1.44292710199962,11.94779,0.311959,2.77664,0.86619783776,5633.74,56.6037735849057,32.0754716981132,7.54716981132075,1.88679245283019,0,0,0,1.88679245283019,8,3.33333333333333,259,0.719444444444444,0.1526029848,0.00471275022057634
VETTAR_charged,20.43545,1.70180261356482,12.00812,0.58501,1.2916,0.755598916,2033.18,50.4378283712785,37.8283712784588,8.40630472854641,0,1.0507880910683,0,0,2.27670753064799,7.38461538461539,4.51388888888889,361,0.626736111111111,0.088764714,0.00201053248090995
VEWLAM_clean,10.25798,1.64545757861575,6.23412,0.70339,0.946275,0.66560037225,2797.96,56.2277580071174,34.1637010676157,7.82918149466192,0,0,0,0,1.77935943060498,8.8,3.16455696202532,221,0.699367088607595,0.0646626438,0.00211034255257232
VEWXAY_clean,5.90319,1.28737980952713,4.58543,0.850194,0.774411,0.658399585734,2907.44,43.1034482758621,41.3793103448276,6.89655172413793,6.89655172413793,0,0,0,1.72413793103448,8,4,105,0.525,0.0678959951,0.00142002464134773
VEXTUO_manual,8.87752,1.60307124464139,5.53782,0.793323,0.844801,0.670200063723,2654.33,51.8181818181818,30.9090909090909,11.8181818181818,2.72727272727273,0,0,0,2.72727272727273,8.66666666666667,5.26315789473684,81,0.710526315789474,0.0592999087,0.000804040050483021
VEXVAW_clean,9.7712,1.66652169537951,5.86323,0.773292,0.857115,0.66280017258,2679.21,52.2935779816514,30.2752293577982,11.9266055045872,2.75229357798165,0,0,0,2.75229357798165,8.66666666666667,5.26315789473684,82,0.719298245614035,0.0691978522,0.000807761717119796
VEXYON_charged,15.41535,2.54976603553878,6.04579,0.850858,0.823874,0.700999783892,1686.44,32.8767123287671,10.958904109589,5.47945205479452,43.8356164383562,1.36986301369863,0,0,5.47945205479452,2,16.6666666666667,61,0.847222222222222,0.053308363,0.00180929808455997
VICDOC_clean,4.65057,1.13934014567067,4.08181,1.14596,0.44923,0.5147996108,836.212,48.6486486486487,32.4324324324324,0,16.2162162162162,0,0,0,2.7027027027027,0,5.55555555555556,49,0.680555555555556,0.046042271,0.000708785712731719
VICLAW_clean,7.38415,1.18284556361831,6.2427,1.11891,0.478323,0.53520038793,935.619,45.4054054054054,43.5135135135135,6.48648648648649,2.16216216216216,0.27027027027027,0,0,2.16216216216216,6,4.76190476190476,176,0.523809523809524,0.0234639206,9.35849229106329E-05
VICYUD_clean,5.57985,1.314885945895,4.2436,1.15194,0.492041,0.56680170954,1293.17,49.1228070175439,24.5614035087719,15.7894736842105,7.01754385964912,0,0,0,3.50877192982456,9,7.14285714285714,85,0.758928571428571,0.0414785513,0.000731645671997707
VIFBOD_clean,5.74056,1.31799949948456,4.35551,1.76429,0.315255,0.55620124395,774.956,46.875,9.375,37.5,0,0,0,0,6.25,12,13.3333333333333,28,0.933333333333333,0.0201200551,0.000860861184819137
VINHOR_clean,9.98256,1.37135697928243,7.27933,0.808976,0.898419,0.726799408944,2676.71,30,0,60,0,0,0,0,10,12,33.3333333333333,97,1.01041666666667,0.0443827611,0.00201277019920883
VIQQUJ_clean,4.62845,1.18823840501949,3.89522,1.17508,0.452736,0.53200101888,1069.02,46.6666666666667,26.6666666666667,16.6666666666667,6.66666666666667,0,0,0,3.33333333333333,10,7.14285714285714,81,0.723214285714286,0.0492799372,0.000771271498390626
VIRVEY_clean,7.24501,1.25220539942618,5.7858,1.08742,0.65752,0.7150003984,2418.77,40,17.1428571428571,22.8571428571429,5.71428571428571,5.71428571428571,0,0,8.57142857142857,5.33333333333333,21.4285714285714,45,0.803571428571429,0.0438483988,0.00156110765279954
VIRXIF_clean,6.07104,1.0913189394988,5.56303,1.4189,0.397774,0.5644015286,1165.55,21.2765957446809,25.531914893617,29.7872340425532,8.51063829787234,0,0,8.51063829787234,6.38297872340426,9.33333333333333,30,13,0.433333333333333,0.0308864346,0.000453258818603043
VITZAB_clean,6.94119,1.21154822933085,5.72919,1.49624,0.351548,0.52600017952,914.98,51.6129032258064,19.3548387096774,25.8064516129032,0,0,0,0,3.2258064516129,16,6.25,40,0.833333333333333,0.031046148,0.00065138451555186
VITZEF_clean,6.97691,1.20097118630355,5.80939,1.4748,0.354354,0.5226012792,913.518,51.6129032258064,19.3548387096774,25.8064516129032,0,0,0,0,3.2258064516129,16,6.25,40,0.833333333333333,0.0312889691,0.000581258105660667
VITZIJ_clean,6.87611,1.20807938479594,5.69177,1.52398,0.340161,0.51839856078,888.103,51.6129032258064,19.3548387096774,25.8064516129032,0,0,0,0,3.2258064516129,16,6.25,40,0.833333333333333,0.0304275437,0.000671299486360623
VIWKIX_clean,6.70111,1.43945206774185,4.65532,1.36906,0.432851,0.59259899006,1233.22,46.2962962962963,9.25925925925926,37.037037037037,0,0,0,0,7.40740740740741,10,16,91,0.91,0.0237292299,0.000562685827526927
VIWKOD_clean,6.65159,1.45452259328587,4.57304,1.38205,0.427192,0.5904007036,1215.87,46.2962962962963,9.25925925925926,37.037037037037,0,0,0,0,7.40740740740741,10,16,91,0.91,0.023460758,0.000749325101160411
VIWLEU_clean,6.5503,1.48226008286699,4.41913,1.44375,0.404365,0.58380196875,1158.32,46.2962962962963,9.25925925925926,37.037037037037,0,0,0,0,7.40740740740741,10,16,91,0.91,0.0226331231,0.000356141772063132
VIWMIZ_clean,9.56168,1.96880527283547,4.85659,0.901746,0.702415,0.63339991659,1905.97,48.2142857142857,37.5,0,12.5,0,0,0,1.78571428571429,0,3.7037037037037,265,0.613425925925926,0.0561004898,0.000787933308831221
VIWMOF_clean,9.80611,1.87358326900884,5.23388,0.869727,0.742532,0.645800128764,1980.84,48.2142857142857,37.5,0,12.5,0,0,0,1.78571428571429,0,3.7037037037037,265,0.613425925925926,0.0578887856,0.00104615457864412
VIXCUB_clean,5.48718,1.12176942230872,4.89154,1.09462,0.59144,0.6474020528,2206.24,43.2432432432432,21.6216216216216,10.8108108108108,10.8108108108108,5.40540540540541,0,0,8.10810810810811,2.66666666666667,18.75,49,0.765625,0.0370131266,0.00125591572757311
VIXPUP01_clean,10.93877,1.58350909751546,6.90793,0.690693,1.11801,0.77220168093,3408.24,45,20,25,5,0,0,0,5,10,11.1111111111111,169,0.782407407407407,0.075375343,0.0019610772155069
VIYSON_clean,5.10341,1.35645653866906,3.76231,1.31458,0.411691,0.54120075478,961.063,45.9016393442623,22.9508196721311,22.9508196721311,0,0,0,3.27868852459016,4.91803278688525,9.33333333333333,10.7142857142857,85,0.758928571428571,0.0416352806,0.000897052223908795
VIYTAA_clean,5.13433,1.3265254449672,3.87051,1.31108,0.412638,0.54100142904,984.278,45.9016393442623,22.9508196721311,22.9508196721311,0,0,0,3.27868852459016,4.91803278688525,9.33333333333333,10.7142857142857,85,0.758928571428571,0.0425223355,0.00052425153600251
VIYVIK_clean,5.08356,1.35950599983419,3.73927,1.32275,0.406727,0.53799813925,944.47,45.9016393442623,22.9508196721311,22.9508196721311,0,0,0,3.27868852459016,4.91803278688525,9.33333333333333,10.7142857142857,85,0.758928571428571,0.0413888069,0.000368742047488246
VIZSOO_clean,10.55409,2.31320999533154,4.56253,0.761137,0.969602,0.737999957474,3503.12,48.8888888888889,26.6666666666667,0,20,2.22222222222222,0,0,2.22222222222222,0,4.54545454545455,129,0.732954545454545,0.0737826411,0.00142120387411691
VOGPEO_clean,11.06118,1.5785156400512,7.00733,0.767126,0.944043,0.724199930418,2858.15,52.1428571428571,20.7142857142857,22.8571428571429,0,0,0,0,4.28571428571429,10.6666666666667,8.21917808219178,235,0.804794520547945,0.072112531,0.00108859660727019
VOGTIV_clean_h,11.63962,1.08139932438208,10.76348,0.91487,0.699116,0.63960025492,1693.37,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,6,25,22,0.916666666666667,0.0548150763,0.00155536832745079
VOJGOS_clean,6.19077,1.16509771300381,5.31352,0.976178,0.653979,0.638399912262,2106.38,50,26.9230769230769,15.3846153846154,3.84615384615385,0,0,0,3.84615384615385,8,7.69230769230769,39,0.75,0.0635809618,0.00113945696645506
VOLQOD_clean,11.11495,1.26973727800917,8.75374,0.70291,1.05106,0.7388005846,2691.32,53.4653465346535,29.7029702970297,12.8712871287129,0,0,0,0,3.96039603960396,6.5,7.40740740740741,157,0.726851851851852,0.0697138221,0.00107123296120372
VOPCIO_clean,8.96483,1.12273132586251,7.98484,1.07697,0.569932,0.61379966604,1513.27,47.3684210526316,25,17.1052631578947,7.89473684210526,0,0,0,2.63157894736842,13,5.55555555555556,213,0.739583333333333,0.0465254463,0.000801594019875103
VOSTUU_clean,8.30737,1.22492531635491,6.78194,0.816834,0.721322,0.589200334548,1900.97,54.3689320388349,38.8349514563107,0,5.8252427184466,0,0,0,0.970873786407767,0,1.78571428571429,145,0.647321428571429,0.0594457613,0.000318770799015677
VOXQOQ_clean,5.75088,1.51830799247034,3.78769,1.21298,0.462825,0.5613974685,986.497,32.7868852459016,29.5081967213115,6.55737704918033,26.2295081967213,0,0,0,4.91803278688525,2.66666666666667,15,45,0.5625,0.0307329299,0.000730297209482941
VUDQOB_clean,6.32363,1.31131165796071,4.82237,1.49229,0.381025,0.56859979725,923.11,48,24,24,0,0,0,0,4,12,8.33333333333333,55,0.763888888888889,0.0336467937,0.000617346041209195
VUGXAY_clean,7.74052,1.23914341561184,6.24667,1.0594,0.536341,0.5681996554,1184.84,44.7761194029851,40.2985074626866,8.95522388059701,4.47761194029851,0,0,0,1.49253731343284,12,3.33333333333333,34,0.566666666666667,0.0483515434,0.000620325145898411
VUGXEC_clean,7.75346,1.23807151422827,6.26253,1.06296,0.529091,0.56240256936,1177.3,44.7761194029851,40.2985074626866,8.95522388059701,4.47761194029851,0,0,0,1.49253731343284,12,3.33333333333333,34,0.566666666666667,0.0480419281,0.000423298871985975
VUGXOM_clean,7.85489,1.23371489242735,6.36686,1.08455,0.525011,0.56940068005,1161.59,44.7761194029851,40.2985074626866,8.95522388059701,4.47761194029851,0,0,0,1.49253731343284,12,3.33333333333333,34,0.566666666666667,0.0472866093,0.000757927893421798
VUGXUS_clean,7.98273,1.23538587963285,6.46173,1.08037,0.53056,0.5732011072,1164.65,44.7761194029851,40.2985074626866,8.95522388059701,4.47761194029851,0,0,0,1.49253731343284,12,3.33333333333333,34,0.566666666666667,0.0471161716,0.000140836219852077
VUGYAZ_clean,7.90027,1.23376753178405,6.40337,1.10679,0.509764,0.56420169756,1125.65,44.7761194029851,40.2985074626866,8.95522388059701,4.47761194029851,0,0,0,1.49253731343284,12,3.33333333333333,34,0.566666666666667,0.0455109017,0.000397637365708615
VUGYED_clean,7.99474,1.22166582876563,6.54413,1.10841,0.522549,0.57919853709,1104.17,44.7761194029851,40.2985074626866,8.95522388059701,4.47761194029851,0,0,0,1.49253731343284,12,3.33333333333333,34,0.566666666666667,0.0458535483,0.000591222855932233
VUGYIH_clean,7.72851,1.23890461641056,6.23818,1.11585,0.508849,0.56779915665,1121.3,44.7761194029851,40.2985074626866,8.95522388059701,4.47761194029851,0,0,0,1.49253731343284,12,3.33333333333333,34,0.566666666666667,0.0466872479,0.00126429845553582
VUHJAK_clean,4.48985,1.04232104096296,4.30755,1.91615,0.216475,0.41479857125,246.123,36.8421052631579,21.0526315789474,28.9473684210526,0,0,0,5.26315789473684,7.89473684210526,7.33333333333333,21.4285714285714,61,0.726190476190476,0.0161005521,0.000298826808469591
VUJBEI_clean,18.44776,2.80546135292883,6.57566,0.562611,1.39955,0.78740222505,3863.94,57.1428571428571,19.047619047619,19.047619047619,0,0,0,0,4.76190476190476,8,8.33333333333333,241,0.836805555555556,0.0923228865,0.0025036937318703
VUKROK_clean,10.23625,1.15237268596697,8.88276,0.696249,1.02033,0.71040374217,2884.62,45.4545454545455,36.3636363636364,12.1212121212121,3.03030303030303,0,0,0,3.03030303030303,8,6.66666666666667,37,0.616666666666667,0.0710965663,0.00219226384483089
VUKTAY_clean,5.60355,1.31098352716579,4.27431,1.40562,0.345754,0.48599873748,728.344,50.6024096385542,28.9156626506024,18.0722891566265,0,0,0,0,2.40963855421687,15,4.76190476190476,121,0.720238095238095,0.028825511,0.000215740697958768
VUKTEC_clean,5.61851,1.34069959171791,4.19073,1.41892,0.343219,0.48700030348,563.212,50.6024096385542,28.9156626506024,18.0722891566265,0,0,0,0,2.40963855421687,15,4.76190476190476,121,0.720238095238095,0.0282909238,0.000295345926175835
VUKTIG_clean,5.58633,1.29244084760232,4.32231,1.41396,0.346829,0.49040233284,745.662,50.6024096385542,28.9156626506024,18.0722891566265,0,0,0,0,2.40963855421687,15,4.76190476190476,121,0.720238095238095,0.0290043002,0.000260814882721374
VUKTOM_clean,6.2708,1.28883216284485,4.86549,1.34321,0.38222,0.5134017262,903.374,50.6024096385542,28.9156626506024,18.0722891566265,0,0,0,0,2.40963855421687,15,4.76190476190476,121,0.720238095238095,0.0313698462,0.000932162021538062
VUKTUS_clean,6.57621,1.23971602059341,5.30461,1.34132,0.398265,0.5342008098,934.67,50.6024096385542,28.9156626506024,18.0722891566265,0,0,0,0,2.40963855421687,15,4.76190476190476,121,0.720238095238095,0.0322992139,0.000502472558379455
VULKOD_clean,5.01507,1.26743680595219,3.95686,1.39517,0.318672,0.44460161424,539.978,50,20,13.3333333333333,3.33333333333333,0,0,10,3.33333333333333,8,6.66666666666667,97,0.808333333333333,0.0250271739,0.000204393811983227
VUNHAO_clean,8.87764,1.11107300864189,7.99015,0.6011,1.25703,0.755600733,4521.13,37.2093023255814,0,0,55.8139534883721,0,0,0,6.97674418604651,0,18.75,65,1.015625,0.062790277,0.00229318724062661
VUQJUN_clean,11.32335,1.10647555969438,10.23371,0.790589,0.841398,0.665200003422,2185.66,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,81,0.723214285714286,0.0695569125,0.00159571474899339
VUQJUN01_clean,11.32844,1.10363519103409,10.26466,0.790589,0.841651,0.665400022439,2190.38,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,81,0.723214285714286,0.069961898,0.00173629310003584
VUQKAU_clean,5.04139,1.13010818250698,4.46098,1.00728,0.571243,0.57540164904,1555.46,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,61,0.726190476190476,0.0516812803,0.00148043963664559
VUQKAU01_clean,4.81422,1.13285360642313,4.24964,1.04625,0.533714,0.5583982725,1362.23,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,61,0.726190476190476,0.0484139467,0.000827904074832314
VUQKAU02_clean,4.89363,1.13422613460161,4.31451,1.033,0.539787,0.557599971,1424.84,51.8518518518518,29.6296296296296,14.8148148148148,0,0,0,0,3.7037037037037,8,7.14285714285714,61,0.726190476190476,0.0495621408,0.000756243222340902
VUSKEA_clean,14.99758,1.87545002432226,7.99679,0.594675,1.34763,0.80140187025,3687.46,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,6.5,16.6666666666667,37,0.770833333333333,0.079015838,0.00233413404505807
VUZNOV_clean,7.56763,1.4330515567776,5.28078,0.714751,0.963133,0.688400274883,3229.9,41.0958904109589,32.8767123287671,0,24.6575342465753,0,0,0,1.36986301369863,0,3.33333333333333,109,0.605555555555556,0.0764151972,0.00145973222820726
WAFKAQ_clean,8.03491,1.45655220171163,5.51639,0.911443,0.724566,0.660400608738,2345.31,40,40,13.3333333333333,3.33333333333333,0,0,0,3.33333333333333,8,8.33333333333333,25,0.520833333333333,0.0678521242,0.00203772034192432
WAHKUO_clean,16.20891,2.2633242803583,7.16155,0.580972,1.30643,0.75899924996,3560.7,49.5575221238938,35.3982300884956,0,7.07964601769912,5.30973451327434,0,0,2.65486725663717,0,5.35714285714286,109,0.648809523809524,0.0927073678,0.00167454708736126
WAHNEB_clean,15.95836,2.3472801993334,6.79866,0.49512,1.57739,0.7809973368,4596.76,52.8301886792453,37.7358490566038,0,7.54716981132075,0,0,0,1.88679245283019,0,3.57142857142857,109,0.648809523809524,0.1095076314,0.00221073055769681
WAHNIF_clean,16.02728,2.30679374656369,6.94786,0.608079,1.24392,0.75640162968,3378.01,49.5575221238938,35.3982300884956,0,7.07964601769912,5.30973451327434,0,0,2.65486725663717,0,5.35714285714286,109,0.648809523809524,0.0884456421,0.00205900199112324
WAHNOL_clean,16.15521,2.25292541805134,7.17077,0.498613,1.55913,0.77740248669,4325.17,52.8301886792453,37.7358490566038,0,7.54716981132075,0,0,0,1.88679245283019,0,3.57142857142857,109,0.648809523809524,0.1081312366,0.00173591129728931
WAMRIN_clean,7.37329,1.28378933659274,5.74338,0.949012,0.626125,0.5942001385,1655.33,39.5061728395062,29.6296296296296,22.2222222222222,4.93827160493827,0,0,0,3.7037037037037,12,9.375,41,0.640625,0.0606501306,0.00145454479387124
WANHIF_clean,11.32631,1.84044347526535,6.15412,0.742906,0.978051,0.726599956206,3278.19,61.9047619047619,14.2857142857143,19.047619047619,0,0,0,0,4.76190476190476,8,7.69230769230769,208,0.888888888888889,0.0783731653,0.00189577114307837
WAQDOJ_charged,9.96907,1.61037683425625,6.19052,0.69348,0.97537,0.6763995876,3003.58,52.2935779816514,30.2752293577982,11.9266055045872,2.75229357798165,0,0,0,2.75229357798165,8.66666666666667,5.26315789473684,82,0.719298245614035,0.0807760879,0.00081358963212937
WAQFAX_clean,9.30669,1.14722773851655,8.11233,0.819886,0.880611,0.722000630346,2637.74,50.8982035928144,28.7425149700599,16.7664670658683,0,0,0,0,3.59281437125748,9.33333333333333,7.05882352941176,245,0.720588235294118,0.0619763145,0.00216655319027969
WAQFIG_clean,8.54706,1.32887940818871,6.43178,0.665022,1.14974,0.76460239428,4104.38,46.8085106382979,21.2765957446809,21.2765957446809,4.25531914893617,0,0,2.12765957446809,4.25531914893617,10,9.09090909090909,35,0.795454545454545,0.0803469414,0.00210420607305596
WAQKUX_clean,11.77413,1.68332194356202,6.99458,0.695804,1.05806,0.73620238024,3393.43,52.34375,22.65625,18.75,1.5625,0,0,0,4.6875,8,8.95522388059701,211,0.787313432835821,0.0768351819,0.00130442738516186
WAQTEQ_clean,11.92108,1.70312334810573,6.99954,0.79488,0.933726,0.74220012288,2565.84,41.3793103448276,20.6896551724138,20.6896551724138,10.3448275862069,0,0,0,6.89655172413793,6,16.6666666666667,163,0.75462962962963,0.0617973817,0.00251624303060099
WASMUB_clean,8.9,1.14990794276301,7.73975,1.24649,0.426479,0.53160180871,1125.33,50,36.3636363636364,0,7.95454545454545,0,0,4.54545454545455,1.13636363636364,0,2.27272727272727,113,0.642045454545455,0.0652798343,0.000683031711783419
WASQEP_clean,10.60263,2.2952446102191,4.61939,0.666978,1.0702,0.7137998556,3638.59,56.8421052631579,33.6842105263158,8.42105263157895,0,0,0,0,1.05263157894737,16,1.85185185185185,305,0.706018518518518,0.0866300767,0.00149249432598132
WASQIT_clean,10.8507,2.57178612652371,4.21913,0.655054,1.0851,0.7107990954,3845.71,56.8421052631579,33.6842105263158,8.42105263157895,0,0,0,0,1.05263157894737,16,1.85185185185185,305,0.706018518518518,0.08997957,0.00108369773920218
WASTUG_clean,10.4656,1.44192602165589,7.25807,1.59439,0.414328,0.66060041992,1257.39,22.2222222222222,7.40740740740741,49.3827160493827,0,0,0,1.23456790123457,19.7530864197531,5,88.8888888888889,31,0.861111111111111,0.0211725576,0.00287744215554087
WASVES_clean,7.24568,1.71340468499487,4.22882,2.14337,0.271535,0.58199997295,807.218,15.3846153846154,3.07692307692308,55.3846153846154,0,0,0,1.53846153846154,24.6153846153846,4.5,160,19,0.95,0.0127961791,0.00114174999373772
WAVQER_clean,4.81498,1.28899942175487,3.73544,1.62849,0.327297,0.53299989153,831.04,43.5483870967742,14.5161290322581,35.4838709677419,0,0,0,0,6.45161290322581,11,14.8148148148148,91,0.842592592592593,0.0311899225,0.000518129330735582
WAVQUH_clean,7.91312,1.76718529817031,4.47781,1.01651,0.600292,0.61020282092,1126.98,44.7761194029851,26.865671641791,19.4029850746269,4.47761194029851,0,0,0,4.47761194029851,8.66666666666667,10,85,0.708333333333333,0.050304897,0.000404724485087579
WAVRAO_clean,15.02274,3.54565795125728,4.23694,0.819731,0.823685,0.675200128735,2407.37,54.5454545454545,28.7878787878788,13.6363636363636,0,0,0,0,3.03030303030303,9,5.55555555555556,160,0.740740740740741,0.0683593283,0.000948971814605046
WAWGOQ_clean,10.46531,1.44401486332283,7.24737,0.692819,1.03808,0.71920154752,2985.55,54.5454545454545,29.5454545454545,9.09090909090909,4.54545454545455,0,0,0,2.27272727272727,8,4.16666666666667,141,0.734375,0.0739834774,0.00183327589434402
WAYMIU_manual,7.34688,1.06394335969461,6.90533,0.98047,0.618071,0.60600007337,1703.32,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,0.0720680291,0.00156384591650233
WAYMOA_manual,7.07433,1.0262036732142,6.89369,0.955162,0.636122,0.607599561764,1667.59,42.1052631578947,26.3157894736842,26.3157894736842,0,0,0,0,5.26315789473684,10,12.5,23,0.71875,0.0685754371,0.00122971994838494
WEBJOE_clean,19.11149,1.13250254067299,16.87545,0.689845,1.14229,0.78800304505,3247.44,58.2278481012658,0,35.4430379746835,0,0,0,0,6.32911392405063,11.2,10.8695652173913,277,1.0036231884058,0.0699612158,0.0025410069999243
WEBKIX_charged,6.62237,1.49960032517453,4.41609,1.41655,0.371749,0.52660104595,637.941,41.6666666666667,27.7777777777778,18.0555555555556,6.94444444444444,1.38888888888889,0,0,4.16666666666667,8.66666666666667,10,161,0.670833333333333,0.0273348106,0.000318249448477186
WEBKOD_clean,6.32569,1.20138528829152,5.26533,1.27587,0.466504,0.59519845848,1271.87,44.1176470588235,29.4117647058824,14.7058823529412,7.35294117647059,0,0,0,4.41176470588235,6.66666666666667,10,41,0.683333333333333,0.0385609062,0.000444616265271814
WEBLAQ_charged,6.51263,1.44630619106628,4.50294,1.437,0.361588,0.519601956,684.266,42.8571428571429,28.5714285714286,16.8831168831169,7.14285714285714,0.649350649350649,0,0,3.8961038961039,8.66666666666667,9.09090909090909,177,0.670454545454545,0.0306981017,0.000153968554409202
WEBREC_clean,5.39661,1.42558901923905,3.78553,1.22212,0.389488,0.47600107456,778.662,51.0204081632653,32.6530612244898,12.2448979591837,2.04081632653061,0,0,0,2.04081632653061,12,4,69,0.69,0.0376290665,0.000294153539648837
WECJIZ_clean,5.92737,1.19159881792413,4.9743,1.01088,0.53953,0.5454000864,905.103,41.3394919168591,47.1131639722864,5.54272517321016,1.84757505773672,0,0,2.77136258660508,1.38568129330254,8,3.35195530726257,155,0.432960893854749,0.0330170148,0.000264238048075425
WEFCAN_clean,5.5219,1.09365561305835,5.04903,0.826455,0.751886,0.62139994413,2634.97,42.1875,37.5,6.25,9.375,0,0,3.125,1.5625,8,3.7037037037037,31,0.574074074074074,0.0692120585,0.00120224145508765
WEGKIE_clean,11.12087,1.67147930879517,6.65331,1.1494,0.551419,0.6338009986,1100.02,45.2830188679245,15.0943396226415,30.188679245283,0,1.88679245283019,0,0,7.54716981132075,8,16.6666666666667,481,0.835069444444444,0.0476251269,0.00197572164926049
WEHJAW_clean,11.37189,1.65513793434692,6.87066,0.813465,0.893708,0.72700017822,2627.1,45.679012345679,24.6913580246914,24.6913580246914,0,0,0,0,4.93827160493827,10,10.8108108108108,109,0.736486486486487,0.0695357785,0.00134946229741404
WEHJEA_clean,11.11094,1.92517907328923,5.77138,0.73357,1.03167,0.7568021619,3156.35,45.679012345679,24.6913580246914,24.6913580246914,0,0,0,0,4.93827160493827,10,10.8108108108108,217,0.733108108108108,0.071489316,0.00136505043743729
