MOF,LCD (Å),LCD/PLD,PLD (Å),density (g/cm3),Pore Volume (cm3/g),Porosity,Surface Area (m2/g),%C,%H,%O,%N,%Halojen,%Metalloids,%Ametal,%Metal,TDU,DU,MP,O-to-M,U_He (mol/kg),D_He (cm2/s)
NEHGEO_clean,5.2858,1.18565673422878,4.45812,1.33637,0.422636,0.56479807132,1328.28,49.438202247191,29.2134831460674,14.6067415730337,0,0,0,0,6.74157303370786,249,0.707386363636364,13.6363636363636,4.33333333333333,0.0161468128,0.000859747973883201
NEHGIS_clean,5.25791,1.21672012181294,4.32138,1.34435,0.417897,0.56179983195,1309.79,49.438202247191,29.2134831460674,14.6067415730337,0,0,0,0,6.74157303370786,249,0.707386363636364,13.6363636363636,4.33333333333333,0.0157234274,0.000826782126882118
NENHAQ_clean,10.30187,1.08643041621715,9.48231,0.81249,0.894287,0.72659924463,2228.36,56,24,16,0,0,0,0,4,133,0.791666666666667,7.14285714285714,8,0.0378316976,0.00262234413920468
NESVAK_charged,11.02589,2.57252415994326,4.28602,0.996288,0.717463,0.714799777344,2246.99,45.2830188679245,18.8679245283019,24.5283018867925,5.66037735849057,0,0,0,5.66037735849057,115,0.798611111111111,12.5,8.66666666666667,0.0285781253,0.000377051196831515
NEXVET_clean,15.05129,1.89440926557342,7.94511,0.572296,1.41465,0.8095985364,3880.01,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0577738349,0.00265134283972445
NEXXEV_clean,10.14339,1.05649087284476,9.60102,0.701942,0.911186,0.639599723212,2387.1,50,26.6666666666667,13.3333333333333,3.33333333333333,0,0,0,6.66666666666667,89,0.741666666666667,13.3333333333333,4,0.03850808,0.000674659565598256
NEXXIZ_clean,9.73301,1.05524499482841,9.22346,0.709285,0.892166,0.63279996131,2352.94,47.6190476190476,30.1587301587302,12.6984126984127,3.17460317460317,0,0,0,6.34920634920635,83,0.691666666666667,13.3333333333333,4,0.0380757169,0.00041431212456342
NIGDEO_clean,13.9402,1.87856099441022,7.42068,0.633535,1.18983,0.75379894905,3344.77,53.6912751677852,25.503355704698,16.1073825503356,0.671140939597315,0,0,0,4.02684563758389,123,0.76875,7.5,8,0.0520613898,0.00200331071494906
NIGNUO_clean,16.88905,4.53236705382254,3.72632,0.773731,0.897987,0.694800379497,2558.73,51.7985611510791,28.7769784172662,15.1079136690647,0,0,0,0,4.31654676258993,157,0.726851851851852,8.33333333333333,7,0.0361606601,0.00118139831048494
NIGPEA_clean,10.42385,1.12705500743344,9.24875,0.730648,0.936428,0.684199245344,2931.64,54,30,13,0,0,0,0,3,157,0.726851851851852,5.55555555555556,8.66666666666667,0.039261931,0.00155220385890632
NIMPOQ_clean,9.48433,1.26857079419345,7.47639,0.558554,1.36961,0.76500114394,4676.87,50.561797752809,35.9550561797753,11.2359550561798,0,0,0,0,2.24719101123596,117,0.65,4.44444444444444,10,0.0577698606,0.00252702053987423
NUBBAP_clean,14.05418,2.10885033566513,6.66438,0.762781,1.01051,0.77079782831,3013.21,45.3781512605042,15.1260504201681,30.2521008403361,0,0,0,0,9.2436974789916,91,0.842592592592593,20.3703703703704,6.54545454545455,0.0433665625,0.00163357522917183
NUGROX_clean,7.91316,1.25411227350601,6.30977,1.24187,0.520505,0.64639954435,1535.92,38.8349514563107,31.0679611650485,0,15.5339805825243,3.88349514563107,0,3.88349514563107,6.79611650485437,145,0.604166666666667,17.5,0,0.019680427,0.00164411621567086
NUTYEI_clean,13.08518,1.05890112095503,12.35732,0.787627,0.946641,0.745600010907,2221.74,48.4848484848485,24.2424242424242,21.2121212121212,3.03030303030303,0,0,0,3.03030303030303,385,0.751953125,6.25,14,0.0394821864,0.00132570900635445
NUTYIM_clean,13.08434,1.0588699907501,12.35689,0.80193,0.92851,0.7446000243,2176.28,48.4848484848485,24.2424242424242,21.2121212121212,3.03030303030303,0,0,0,3.03030303030303,385,0.751953125,6.25,14,0.0388641788,0.0020938178745085
NUVXOT_clean,9.16707,1.5926969659589,5.75569,0.884237,0.811547,0.717599884639,2587.34,35.2941176470588,17.6470588235294,20.5882352941176,17.6470588235294,0,0,0,8.82352941176471,73,0.760416666666667,25,4.66666666666667,0.0324129359,0.00142075394142011
OBAHIL_clean,8.44223,1.14398165776611,7.37969,0.972998,0.619734,0.602999942532,1596.68,51.1627906976744,30.2325581395349,9.30232558139535,6.97674418604651,0,0,0,2.32558139534884,280,0.707070707070707,4.54545454545455,8,0.0231622879,0.00147799020144388
OBAHUX_clean,8.31415,1.10976964085972,7.49178,0.960232,0.630056,0.604999932992,1636.87,51.1627906976744,30.2325581395349,9.30232558139535,6.97674418604651,0,0,0,2.32558139534884,280,0.707070707070707,4.54545454545455,8,0.0230756305,0.000954472738022907
OCUNAC_manual,36.1506,2.57361191003685,14.04664,0.427517,1.95735,0.83680039995,3327.89,46.1538461538462,23.0769230769231,25,0,0,0,0,5.76923076923077,1225,0.750612745098039,12.5,8.66666666666667,0.079048696,0.00395244929334424
ODIXEG_clean,10.36031,1.38674228379983,7.47097,0.552173,1.4155,0.7816008815,4163.57,50.9090909090909,29.0909090909091,14.5454545454545,0,0,1.81818181818182,0,3.63636363636364,41,0.732142857142857,7.14285714285714,8,0.0607041341,0.00194641217614788
ODODES_clean,6.13875,1.35658486459012,4.52515,0.993468,0.596497,0.592600681596,1799.42,50.4504504504504,30.6306306306306,14.4144144144144,0,0,1.8018018018018,0,2.7027027027027,79,0.705357142857143,5.35714285714286,10.6666666666667,0.021794625,0.000942256555481804
ODODIW_clean,7.22618,1.57305283505996,4.59373,0.965963,0.65634,0.63400015542,2017.54,48.695652173913,29.5652173913043,15.6521739130435,0,0,1.73913043478261,0,4.34782608695652,40,0.714285714285714,8.92857142857143,7.2,0.0256799418,0.000698089960920378
OFOCUI_clean,11.39371,1.46455868024402,7.77962,0.789274,0.916792,0.723600089008,2959.83,47.0588235294118,17.6470588235294,23.5294117647059,5.88235294117647,0,0,0,5.88235294117647,157,0.817708333333333,12.5,8,0.039268086,0.00204822043608255
OGIKAR_clean,10.46212,1.92504517235415,5.43474,0.950984,0.654059,0.621999644056,1813.88,50.9615384615385,27.8846153846154,11.5384615384615,6.73076923076923,0,0,0,2.88461538461538,309,0.72877358490566,5.66037735849057,8,0.0255579116,0.00052286346659098
OHUMEL_clean,14.09837,1.09586337589817,12.86508,0.808879,0.990754,0.801400104766,2229.73,34.6153846153846,19.2307692307692,30.7692307692308,0,0,0,0,15.3846153846154,625,0.72337962962963,44.4444444444444,4,0.0394923439,0.00258306545981512
OJICEQ_charged,11.96892,1.08147875068446,11.06718,0.836902,0.765203,0.640399921106,1648.51,35.6363636363636,43.6363636363636,15.2727272727273,2.18181818181818,0,0,2.18181818181818,1.09090909090909,77,0.392857142857143,3.06122448979592,28,0.0273615874,0.000700970609103423
OJICUG_clean,8.60682,1.09097339120206,7.88912,0.689805,1.06407,0.73400080635,3326.3,46.1538461538462,23.0769230769231,25,0,0,0,0,5.76923076923077,37,0.770833333333333,12.5,8.66666666666667,0.0422229268,0.00168088124733076
OKOSUE_clean,8.8545,1.10061192755315,8.04507,0.943263,0.727475,0.686200250925,2132.46,53.5211267605634,25.3521126760563,16.9014084507042,0,0,0,0,4.22535211267606,233,0.766447368421053,7.89473684210526,8,0.0303774091,0.0022360039260658
OKUKOW_clean,10.73228,1.83635448998518,5.84434,0.736536,1.00253,0.73839943608,3305.42,48.1012658227848,27.0042194092827,13.0801687763713,5.06329113924051,1.68776371308017,1.68776371308017,0,3.37552742616034,657,0.720394736842105,7.01754385964912,7.75,0.0415413822,0.00099765444825481
OKUSUK_clean,24.78598,1.87801599641157,13.19796,0.313235,2.79854,0.8766006769,4943.87,55.5555555555556,27.7777777777778,11.1111111111111,2.77777777777778,0,0,0,2.77777777777778,721,0.751041666666667,5,8,0.1158888744,0.00383329242288732
OKUTEV_clean,23.06458,1.7765571828443,12.98274,0.330655,2.61602,0.8650000931,4830.79,55.5555555555556,27.7777777777778,11.1111111111111,2.77777777777778,0,0,0,2.77777777777778,721,0.751041666666667,5,8,0.110005907,0.00396895764873078
OLEKUM_manual,6.88265,1.2016638731755,5.7276,1.02354,0.603003,0.61719769062,1793,40.7407407407407,29.6296296296296,14.8148148148148,3.7037037037037,7.40740740740741,0,0,3.7037037037037,113,0.642045454545455,9.09090909090909,8,0.0224545669,0.000526064735443876
OLICIX_clean,16.1602,1.6335198986745,9.89287,0.719139,1.00398,0.72200117322,1766.81,41.5584415584416,20.7792207792208,0,31.1688311688312,1.2987012987013,0,0,5.19480519480519,577,0.751302083333333,12.5,0,0.0429447546,0.00183052286824458
OLOYOF_clean,10.67083,1.61620471343754,6.6024,0.812728,0.902146,0.733199314288,2914.35,45.6896551724138,22.4137931034483,25.8620689655172,0.862068965517241,0,0,0,5.17241379310345,161,0.759433962264151,11.3207547169811,10,0.0401241046,0.00159286258867346
OMIMEE_clean,16.54568,2.46006809700106,6.7257,0.768319,0.991516,0.761800581604,2962.95,34.1772151898734,11.3924050632911,31.6455696202532,15.1898734177215,0,0,0,7.59493670886076,721,0.834490740740741,22.2222222222222,8.33333333333333,0.0397890194,0.00204348145854457
OMIPEH_clean,21.73136,2.8129134808176,7.72557,0.65885,1.23002,0.810398677,3135.04,40.2985074626866,13.4328358208955,19.4029850746269,17.910447761194,0,0,0,8.95522388059701,721,0.834490740740741,22.2222222222222,4.33333333333333,0.0505003493,0.0020926762172345
OMITUB_clean,21.96656,2.8211445597452,7.7864,0.652675,1.24503,0.81259995525,3146.28,40.2985074626866,13.4328358208955,19.4029850746269,17.910447761194,0,0,0,8.95522388059701,721,0.834490740740741,22.2222222222222,4.33333333333333,0.0514243458,0.00215030288051152
ONIXOZ_clean,9.95246,1.08283665720099,9.1911,0.909707,0.747713,0.680199750091,2226.82,52.6315789473684,21.0526315789474,21.0526315789474,0,0,0,0,5.26315789473684,97,0.808333333333333,10,8,0.0316756759,0.00105564228858315
OPAGIX_clean,11.70127,1.07471784829937,10.88776,0.905898,0.731208,0.662399864784,1713.04,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0321959985,0.000759035132669703
OPIFUQ_clean,17.9991,1.7759436405705,10.13495,0.790446,0.913408,0.721999699968,1514.86,51.9480519480519,10.3896103896104,22.0779220779221,0,0,0,10.3896103896104,5.19480519480519,865,0.901041666666667,10,8.5,0.0396733923,0.00239646622020141
OQUFAJ04_clean,10.98593,1.09664097905728,10.0178,1.04962,0.641947,0.67380041014,2024.45,39.5604395604396,17.5824175824176,13.1868131868132,0,26.3736263736264,0,0,3.2967032967033,113,0.784722222222222,8.33333333333333,8,0.0259280258,0.00132347398953396
OQUGUE_clean,11.61723,1.23415559167543,9.4131,1.01509,0.654132,0.66400285188,1809.63,39.8148148148148,20.3703703703704,14.8148148148148,0,22.2222222222222,0,0,2.77777777777778,129,0.75,6.97674418604651,10.6666666666667,0.0245365054,0.00110024655025626
ORAGOF_clean,11.1071,1.32640936443507,8.37381,1.02581,0.642222,0.65879774982,1660.88,45.7446808510638,25.531914893617,20.2127659574468,3.19148936170213,0,0,3.19148936170213,2.12765957446809,125,0.726744186046512,4.65116279069767,19,0.0244712837,0.00157783760116212
ORIVOC_clean,11.63735,1.07150716388309,10.86073,1.22977,0.544005,0.66900102885,1291.67,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0235509839,0.000971175140104014
ORIWAP_clean,11.38312,1.0311572337413,11.03917,1.17282,0.549274,0.64419953268,1311.46,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.024337253,0.00223080068936701
OTIJAE_clean,7.04903,1.41778529564388,4.97186,1.01719,0.65632,0.6676021408,2223.34,30.379746835443,0,60.7594936708861,0,0,0,0,8.86075949367089,145,1.00694444444444,29.1666666666667,13.7142857142857,0.0235183207,0.00167363257251832
OTOLIU_clean,6.25402,1.36931252148439,4.56727,0.748874,0.984411,0.737199803214,4761.4,48,12,36,0,0,0,0,4,169,0.880208333333333,8.33333333333333,18,0.0406717108,0.0016101530218832
OWIZAW_clean,14.23644,1.21092658197701,11.75665,0.378656,2.21785,0.8398022096,4996.41,59.2233009708738,31.0679611650485,7.76699029126214,0,0,0,0,1.94174757281553,181,0.741803278688525,3.27868852459016,8,0.0901167473,0.00291986228837741
OXALUV_SL,9.15018,1.39708922567662,6.54946,0.800859,0.890045,0.712800548655,2899.33,44,34.6666666666667,18.6666666666667,0,0,0,0,2.66666666666667,81,0.613636363636364,6.06060606060606,14,0.0368321108,0.00148997535850363
OXOLAP_SL,19.10077,1.37833673934755,13.85784,0.601751,1.25567,0.75560067817,1980.93,55.8139534883721,29.4573643410853,12.4031007751938,0,0,0,0,2.32558139534884,213,0.739583333333333,4.16666666666667,10.6666666666667,0.0494868244,0.00241349560737493
OYERER_clean,14.32515,1.25080766839668,11.45272,0.462369,1.81543,0.83939855367,4736.81,42.3529411764706,28.2352941176471,15.2941176470588,7.05882352941176,0,0,0,7.05882352941176,49,0.680555555555556,16.6666666666667,4.33333333333333,0.0724244544,0.00309780355482522
OYEROB_clean,9.45168,1.32344218635795,7.14174,0.790347,0.923392,0.729800097024,2942.91,42.8571428571429,28.5714285714286,15.4761904761905,7.14285714285714,0,0,0,5.95238095238095,97,0.673611111111111,13.8888888888889,5.2,0.0363280702,0.000840625916446825
OYERUH_clean,7.57942,1.17910919106609,6.42809,1.08661,0.586778,0.63759884258,1524.01,39.1304347826087,26.0869565217391,14.1304347826087,6.52173913043478,8.69565217391304,0,0,5.43478260869565,193,0.670138888888889,13.8888888888889,5.2,0.022252483,0.00188464540946322
OZUKOL_clean,11.66314,1.05635294064369,11.04095,1.07501,0.611902,0.65780076902,1461.09,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0263214422,0.000838377587057462
OZUKUR01_clean,12.00308,1.07089275263015,11.20848,1.04914,0.639764,0.67120200296,1504.01,50,0,37.5,0,0,0,0,12.5,73,1.01388888888889,25,6,0.026483366,0.00245249128032661
OZUMAZ01_clean,11.42001,1.06906510245042,10.68224,1.32181,0.482518,0.63779711758,1156.43,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0204006798,0.00135449945996887
OZUMIH_clean,11.34307,1.07161738308928,10.585,1.32207,0.484999,0.64120262793,1162.75,44.4444444444444,11.1111111111111,33.3333333333333,0,0,0,0,11.1111111111111,64,0.888888888888889,25,6,0.0205771069,0.00195399238930427
PALTON_clean,12.85281,1.18083171176733,10.88454,0.723595,0.935606,0.67699982357,2574.56,47.0588235294118,35.2941176470588,7.84313725490196,7.84313725490196,0,0,0,1.96078431372549,91,0.631944444444444,4.16666666666667,8,0.0369395394,0.00113151763777899
PEDRIA_clean,15.09269,1.90219854455443,7.93434,0.589901,1.37549,0.81140292649,3806.46,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0556173039,0.00206746826649255
PEKCUF_clean,8.20333,1.50991630728681,5.43297,0.769862,0.864051,0.665200030962,2831.01,45.6140350877193,35.0877192982456,16.6666666666667,0,0,0,0,2.63157894736842,129,0.620192307692308,5.76923076923077,12.6666666666667,0.0351253247,0.000484662536520943
PELQII_clean,9.06577,1.26230802433896,7.1819,0.671525,1.06027,0.71199781175,3072.43,51.6483516483517,35.1648351648352,6.59340659340659,4.3956043956044,0,0,1.0989010989011,1.0989010989011,249,0.662234042553192,2.12765957446809,12,0.0417047635,0.00101900843474966
PEMREG_clean,9.06566,1.21414059434317,7.46673,0.753022,0.93729,0.70579999038,2734,42.5531914893617,42.5531914893617,8.51063829787234,4.25531914893617,0,0,0,2.12765957446809,81,0.50625,5,8,0.0376475557,0.00185648633944067
PENNON_clean,7.9329,1.27226654905577,6.23525,0.684898,1.06848,0.73179981504,3777.17,50,16.6666666666667,27.7777777777778,0,0,0,0,5.55555555555556,61,0.847222222222222,11.1111111111111,10,0.0462802042,0.00187342404861778
PEPFAT_clean,10.91726,1.59178073403591,6.85852,1.0029,0.684214,0.6861982206,2244.49,45,15,31.6666666666667,0,0,0,0,8.33333333333333,181,0.837962962962963,18.5185185185185,7.6,0.0286619532,0.00150290933636445
PEVQIS_clean_h,14.89727,1.91378058916704,7.78421,0.605776,1.32986,0.80559727136,3681.29,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0529132975,0.00149758836066367
PEVQOY_clean_h,14.80942,1.87850505224757,7.88362,0.613708,1.32115,0.8108003242,3637.4,45.2830188679245,22.6415094339623,24.5283018867925,0,0,0,0,7.54716981132075,145,0.755208333333333,16.6666666666667,6.5,0.0539685195,0.00194439876521572
PEWLUA_clean,17.77125,2.36336470522523,7.51947,0.588936,1.35397,0.79740167592,3829.62,48,20,16,12,0,0,0,4,229,0.795138888888889,8.33333333333333,8,0.0569753854,0.00281383943089937
PEZCII_clean,12.50562,1.22741178629862,10.18861,0.9535,0.667226,0.636199991,1488.44,55.1020408163265,30.6122448979592,12.2448979591837,0,0,0,0,2.04081632653061,176.5,0.726337448559671,3.7037037037037,12,0.0254016193,0.000668345755329577
PIBNUK_clean,15.38411,1.08444268686659,14.18619,0.422713,1.98196,0.83780025748,3295.43,51.6129032258064,25.8064516129032,12.9032258064516,6.45161290322581,0,0,0,3.2258064516129,145,0.755208333333333,6.25,8,0.0812424442,0.00379269578633626
PIBNUK01_clean,15.37191,1.08379966651038,14.18335,0.42304,1.97759,0.8365996736,3285.35,51.6129032258064,25.8064516129032,12.9032258064516,6.45161290322581,0,0,0,3.2258064516129,145,0.755208333333333,6.25,8,0.079885224,0.00404596690437803
PIBPAS01_clean,10.22467,1.0356109744882,9.87308,0.904434,0.716913,0.648400492242,1851.98,51.0204081632653,24.4897959183673,15.3061224489796,6.12244897959184,0,0,0,3.06122448979592,153,0.765,6,10,0.0270896052,0.0019789302062651
PIJJEZ_clean,14.75395,2.47305510670681,5.96588,0.935418,0.70129,0.65599928922,1927.56,56.5656565656566,24.2424242424242,16.1616161616162,0,0,0,0,3.03030303030303,793,0.786706349206349,5.35714285714286,10.6666666666667,0.0310218798,0.00167381625375929
PIQFIG_clean,9.19593,1.17940236831339,7.79711,0.691873,1.12101,0.77559655173,3370.77,30,0,60,0,0,0,0,10,49,1.02083333333333,33.3333333333333,12,0.0420223645,0.00217889545014084
POBMOJ01_clean,16.09028,4.17676574955936,3.85233,1.0369,0.64616,0.670003304,1720.83,51.2,25.6,13.6,6.4,0,0,0,3.2,145,0.755208333333333,6.25,8.5,0.0261790728,0.00102389382082631
POFGUO_clean,5.1465,1.37358677897704,3.74676,0.93374,0.608092,0.56779982408,1711.3,45,15,30,0,0,0,0,10,181,0.837962962962963,22.2222222222222,6,0.0226659896,0.00114698682999242
PONSOC_clean,7.4772,1.2044361756107,6.20805,0.784087,0.834856,0.654599736472,2432.06,53.3333333333333,31.1111111111111,8.88888888888889,4.44444444444444,0,0,0,2.22222222222222,137,0.713541666666667,4.16666666666667,8,0.0332900434,0.00116882812548069
PUWDAM_clean,9.00542,1.52336020163916,5.91155,0.805702,0.883453,0.711799849006,2947.67,55.5555555555556,27.7777777777778,13.8888888888889,0,0,0,0,2.77777777777778,61,0.7625,5,10,0.0414420424,0.00100623056428416
PUWDOA_clean,10.50578,1.19097353298939,8.82117,0.768678,0.896344,0.688999913232,2469.74,52.9411764705882,31.3725490196078,12.7450980392157,0,0,0,0,2.94117647058824,153,0.708333333333333,5.55555555555556,8.66666666666667,0.0356837641,0.00184651562738766
PUZMAZ_manual,16.4214,1.77764065925144,9.23775,0.447552,1.78124,0.79719752448,4870.46,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.073193983,0.00336549813799628
QAGQEW_clean,16.48295,1.80332110547431,9.14033,0.959417,0.730652,0.700999949884,1292.29,52.6315789473684,10.5263157894737,21.0526315789474,0,0,0,10.5263157894737,5.26315789473684,217,0.904166666666667,10,8,0.0323239178,0.00119499062592386
QALHAO_clean,7.68357,1.85224818236168,4.14824,1.41986,0.439761,0.62439905346,1183.84,31.5789473684211,0,5.26315789473684,47.3684210526316,0,0,0,15.7894736842105,193,1.00520833333333,50,0.666666666666667,0.015201342,0.000634110463103299
QALHES_clean,7.67318,1.84357047953812,4.16213,1.424,0.438904,0.624999296,1178.83,31.5789473684211,0,5.26315789473684,47.3684210526316,0,0,0,15.7894736842105,193,1.00520833333333,50,0.666666666666667,0.0151931389,0.000500038246998441
QEBKUF_SL,9.81772,1.648731844204,5.95471,0.686123,1.04005,0.71360222615,3581.56,52.9411764705882,32.244008714597,12.2004357298475,0,0,0,0,2.61437908496732,339,0.697530864197531,4.93827160493827,9.33333333333333,0.0443829578,0.00173561518432081
QEGGUE_charged,7.78517,1.17122710628221,6.64702,0.868362,0.75176,0.65279981712,2300.2,42.8571428571429,42.8571428571429,0,2.85714285714286,8.57142857142857,0,1.42857142857143,1.42857142857143,241,0.502083333333333,3.33333333333333,0,0.0278217449,0.00094852148550972
QEPZUH_charged,10.55832,1.44561051848992,7.30371,0.591685,1.21213,0.71719913905,3948.21,48.7179487179487,42.7350427350427,2.13675213675214,5.12820512820513,0,0,0,1.28205128205128,193,0.564327485380117,2.63157894736842,3.33333333333333,0.0476384808,0.000831293472333617
QIYDAF_clean,22.97967,2.62208861828323,8.76388,0.403152,2.06721,0.83339984592,4545.03,59.4594594594595,27.027027027027,10.8108108108108,0,0,0,0,2.7027027027027,205,0.776515151515151,4.54545454545455,8,0.0844356561,0.00391555316774658
QIYDEJ_clean,22.48969,1.94601528625163,11.55679,0.431427,1.88676,0.81399920652,4398.73,58.6776859504132,28.099173553719,9.91735537190083,0.826446280991736,0,0,0,2.47933884297521,217,0.764084507042254,4.22535211267606,8,0.0772565235,0.00383099212156983
QOFLAA_clean,9.67197,1.50099166320076,6.44372,0.77122,0.999714,0.77099943108,3023.99,36.3636363636364,18.1818181818182,18.1818181818182,18.1818181818182,0,0,0,9.09090909090909,25,0.78125,25,4,0.0393506468,0.00172584992855723
QOVDAH_clean,9.81819,1.06784107334549,9.19443,1.3396,0.434308,0.5817989968,1028.47,33.3333333333333,0,33.3333333333333,11.1111111111111,0,0,11.1111111111111,11.1111111111111,55,1.01851851851852,33.3333333333333,6,0.0142000878,0.000427722646285995
QOWQUO_manual,16.36508,3.12953316351898,5.22924,0.720668,0.984087,0.709200010116,2929.78,54.5454545454545,30.3030303030303,12.1212121212121,0,0,0,0,3.03030303030303,157,0.726851851851852,5.55555555555556,8,0.0403369615,0.00147609819397831
QOYYOU_clean,20.98431,4.64328609867058,4.51928,0.928139,0.75743,0.70300032277,1748.33,48.695652173913,18.2608695652174,26.0869565217391,0,0,0,0,6.95652173913043,2185,0.812872023809524,14.2857142857143,7.5,0.0314785881,0.000364801630885918
QUDGED_clean,9.12367,1.23549955312407,7.3846,0.60089,1.29042,0.7754004738,3993.78,48,24,16,8,0,0,0,4,145,0.755208333333333,8.33333333333333,8,0.052619458,0.00288402838252432
QUJJUC_clean,6.37183,1.49823531763107,4.25289,1.09976,0.626499,0.68899854024,2362.82,47.3684210526316,0,31.5789473684211,0,15.7894736842105,0,0,5.26315789473684,145,1.00694444444444,11.1111111111111,12,0.0227039344,0.00128003233140521
QUSBIP_clean,10.66909,1.43999811043177,7.4091,0.565023,1.35216,0.76400149968,4259.92,51.2820512820513,30.7692307692308,11.1111111111111,3.41880341880342,0,0,0,3.41880341880342,169,0.704166666666667,6.66666666666667,6.5,0.0576935892,0.00130091680950384
RACHUA_clean,10.9643,1.18288977978397,9.26908,0.761133,0.922834,0.702399410922,2668.75,49.1379310344828,36.2068965517241,11.2068965517241,0,0,0,0,3.44827586206897,433,0.633040935672515,7.01754385964912,6.5,0.0362989874,0.00171561192744378
RAHNOF_clean,19.03849,2.8961692689635,6.57368,0.594852,1.30553,0.77659713156,3660.55,52.1739130434783,21.7391304347826,17.3913043478261,4.34782608695652,0,0,0,4.34782608695652,229,0.795138888888889,8.33333333333333,8,0.0556988503,0.00146120235607034
RANWAH_clean,16.74527,1.79496752602902,9.32901,0.807635,0.863509,0.697400091215,1518.16,52.6315789473684,10.5263157894737,21.0526315789474,0,0,0,10.5263157894737,5.26315789473684,865,0.901041666666667,10,8,0.0385741816,0.00165999569498237
RASGAT_clean,7.32111,1.33888128922766,5.46808,1.5718,0.467871,0.7353996378,1734.34,14.2857142857143,0,0,14.2857142857143,28.5714285714286,0,14.2857142857143,28.5714285714286,9,1.125,200,0,0.0161816475,0.00227493148118222
RAVWAO_clean,17.92516,1.02347899817003,17.51395,0.536552,1.40937,0.75620029224,2738.65,50,31.8181818181818,13.6363636363636,0,0,0,0,4.54545454545455,46,0.696969696969697,9.09090909090909,6,0.0564836981,0.00255847189138971
RAVWUI_clean,36.78756,1.00972823361594,36.43313,0.334728,2.54117,0.85060075176,3019.95,50,41.304347826087,6.52173913043478,0,0,0,0,2.17391304347826,82,0.594202898550725,4.34782608695652,6,0.1001904554,0.00293881076924112
REWLEM_clean_h,12.46985,2.10636155869252,5.92009,0.703058,1.02182,0.71839872556,3087.73,59.2592592592593,22.2222222222222,9.87654320987654,4.93827160493827,0,0,0,3.7037037037037,313,0.815104166666667,6.25,5.33333333333333,0.0441006181,0.00130880492801523
REWNEO_clean,19.37323,2.86186174652298,6.76945,0.57834,1.36598,0.7900008732,3797.39,48,20,16,12,0,0,0,4,229,0.795138888888889,8.33333333333333,8,0.0586764602,0.00224009756848372
REWNEO01_clean,18.51106,2.66629312853073,6.94262,0.597667,1.30608,0.78060091536,3782.32,48,20,16,12,0,0,0,4,229,0.795138888888889,8.33333333333333,8,0.0558789193,0.00182058696208021
REYJEM_clean,10.02209,1.5987687899908,6.26863,0.811705,0.886775,0.719799701375,2648.47,46.8354430379747,25.3164556962025,25.3164556962025,0,0,0,0,2.53164556962025,55,0.743243243243243,5.40540540540541,20,0.0392352979,0.00210950366236242
REZXUQ_clean,15.26291,1.09333557784949,13.95995,0.361934,2.37115,0.8581998041,4846.42,72.4137931034483,0,22.4137931034483,0,0,0,0,5.17241379310345,85,1.01190476190476,7.14285714285714,8.66666666666667,0.0961575475,0.00363532625370066
RICBEM_clean,11.37522,1.32387301306506,8.59238,0.399184,2.0567,0.8210017328,5704.93,57.4468085106383,31.9148936170213,8.51063829787234,0,0,0,0,2.12765957446809,79,0.731481481481482,3.7037037037037,8,0.0877297214,0.00229452174024719
RIDCEN_charged,6.49506,1.11782199688149,5.81046,1.24785,0.490604,0.6122002014,1036.45,38.0952380952381,14.2857142857143,34.9206349206349,7.93650793650794,0,0,0,4.76190476190476,157,0.817708333333333,12.5,14.6666666666667,0.0159451394,0.000740060168628877
RIFSOQ_clean,12.93918,2.67084589026958,4.8446,0.716983,0.950093,0.681200529419,2681.14,47.2727272727273,29.0909090909091,0,18.1818181818182,0,0,3.63636363636364,1.81818181818182,865,0.693108974358974,3.84615384615385,0,0.03870221,0.00158565899502864
RIRDED_clean,8.69638,1.76298461713118,4.93276,1.22642,0.444872,0.54559991824,1062.82,40,20,8,20,8,0,0,4,181,0.754166666666667,10,4,0.0143258232,0.000218483958951751
RIXPIZ_clean,9.94535,1.18015580593676,8.42715,0.56995,1.30327,0.7427987365,3665,50,28.5714285714286,17.8571428571429,0,0,0,0,3.57142857142857,161,0.71875,7.14285714285714,10,0.056860086,0.00201375265779683
